 
 THIS IS FOR STATION NUMBER 2110 1951-> 1998
                                 # OF PRECIPITATION EVENTS - % IN PARENS
 CL                   MAX   MEAN  0.01-  0.26-  0.51-  1.01-          # OF DAYS
 WK    TIME PERIOD    VAL   RAIN    0.25   0.51   1.00   2.00  >2.01 MISSING TOTAL
  1 3/1-->3/7        1.28   0.38  39(60) 15(23)  8(12)  3( 4)  0( 0)    0       65
  2 3/8-->3/14       1.68   0.43  61(70) 15(17)  8( 9)  3( 3)  0( 0)    0       87
  3 3/15-->3/21      1.16   0.38  48(64) 13(17) 12(16)  1( 1)  0( 0)    0       74
  4 3/22-->3/28      1.97   0.51  49(59) 18(21) 13(15)  3( 3)  0( 0)    0       83
  5 3/29-->4/4       1.95   0.59  52(57) 21(23) 15(16)  3( 3)  0( 0)    1       91
  6 4/5-->4/11       1.99   0.59  49(55) 21(23) 13(14)  5( 5)  0( 0)    0       88
  7 4/12-->4/18      3.03   0.85  64(55) 22(18) 24(20)  4( 3)  2( 1)    0      116
  8 4/19-->4/25      3.74   0.95  50(45) 26(23) 26(23)  7( 6)  1( 0)    0      110
  9 4/26-->5/2       2.34   0.98  66(51) 29(22) 23(17)  9( 7)  1( 0)    0      128
 10 5/3-->5/9        1.88   0.72  61(57) 17(16) 23(21)  5( 4)  0( 0)    0      106
 11 5/10-->5/16      2.97   0.89  63(53) 27(22) 19(16)  8( 6)  1( 0)    0      118
 12 5/17-->5/23      1.87   0.72  66(60) 26(23) 10( 9)  7( 6)  0( 0)    0      109
 13 5/24-->5/30      2.65   1.12  74(53) 28(20) 22(15) 13( 9)  1( 0)    0      138
 14 5/31-->6/6       1.41   0.69  61(60) 14(13) 20(19)  6( 5)  0( 0)    0      101
 15 6/7-->6/13       2.37   1.05  63(50) 26(20) 25(20)  8( 6)  3( 2)    0      125
 16 6/14-->6/20      2.32   1.06  54(46) 26(22) 22(18) 13(11)  2( 1)    2      117
 17 6/21-->6/27      4.99   1.26  68(55) 16(13) 21(17) 13(10)  4( 3)    0      122
 18 6/28-->7/4       3.27   1.16  53(47) 16(14) 29(25) 10( 8)  4( 3)    0      112
 19 7/5-->7/11       2.43   0.78  50(53) 24(25)  7( 7) 12(12)  1( 1)    0       94
 20 7/12-->7/18      3.06   1.17  59(50) 23(19) 17(14) 12(10)  5( 4)    0      116
 21 7/19-->7/25      2.17   1.01  48(47) 23(22) 15(14) 14(13)  2( 1)    0      102
 22 7/26-->8/1       6.08   0.92  58(61) 14(14) 12(12)  6( 6)  5( 5)    0       95
 23 8/2-->8/8        3.64   1.07  68(58) 15(12) 19(16)  9( 7)  5( 4)    0      116
 24 8/9-->8/15       3.43   0.81  45(50) 14(15) 17(19) 11(12)  2( 2)    0       89
 25 8/16-->8/22      2.21   0.76  60(57) 17(16) 19(18)  7( 6)  1( 0)    0      104
 26 8/23-->8/29      3.34   1.01  59(56) 13(12) 19(18)  9( 8)  5( 4)    0      105
 27 8/30-->9/5       3.62   0.84  55(58) 15(15) 15(15)  6( 6)  3( 3)    5       94
 28 9/6-->9/12       2.81   0.75  49(55) 14(15) 15(17)  8( 9)  2( 2)    7       88
 29 9/13-->9/19      2.15   0.82  60(55) 25(22) 14(12)  9( 8)  1( 0)    7      109
 30 9/20-->9/26      4.79   1.07  75(60) 22(17) 15(12)  8( 6)  4( 3)    7      124
 31 9/27-->10/3      1.45   0.58  53(57) 20(21) 14(15)  5( 5)  0( 0)    4       92
 32 10/4-->10/10     1.75   0.58  59(66) 10(11) 15(16)  5( 5)  0( 0)    0       89
 33 10/11-->10/17    1.66   0.51  44(56) 18(23) 11(14)  5( 6)  0( 0)    0       78
 34 10/18-->10/24    1.57   0.53  49(57) 19(22) 11(12)  6( 7)  0( 0)    0       85
 35 10/25-->10/31    1.28   0.42  48(62) 17(22)  8(10)  4( 5)  0( 0)    0       77
 36 11/1-->11/7      1.74   0.43  56(73)  6( 7)  9(11)  5( 6)  0( 0)    0       76
 37 11/8-->11/14     2.62   0.38  44(69)  9(14)  5( 7)  4( 6)  1( 1)    2       63
 38 11/15-->11/21    2.39   0.59  51(61) 11(13) 16(19)  4( 4)  1( 1)    3       83
 39 11/22-->11/28    0.82   0.34  48(64) 16(21) 11(14)  0( 0)  0( 0)    0       75
 40 11/29-->12/5     1.36   0.30  47(72) 10(15)  7(10)  1( 1)  0( 0)    0       65
 41 12/6-->12/12     0.86   0.27  58(80)  6( 8)  8(11)  0( 0)  0( 0)    0       72
 42 12/13-->12/19    1.34   0.21  46(79)  9(15)  2( 3)  1( 1)  0( 0)    0       58
 43 12/20-->12/26    0.75   0.20  51(80)  8(12)  4( 6)  0( 0)  0( 0)    0       63
 44 12/27-->1/2      0.82   0.20  44(78)  5( 8)  7(12)  0( 0)  0( 0)    1       56
 45 1/3-->1/9        1.15   0.17  44(84)  6(11)  1( 1)  1( 1)  0( 0)    1       52
 46 1/10-->1/16      0.64   0.17  43(79)  8(14)  3( 5)  0( 0)  0( 0)    0       54
 47 1/17-->1/23      0.52   0.20  64(86)  8(10)  2( 2)  0( 0)  0( 0)    0       74
 48 1/24-->1/30      1.25   0.22  70(85)  8( 9)  3( 3)  1( 1)  0( 0)    0       82
 49 1/31-->2/6       0.75   0.17  45(83)  5( 9)  4( 7)  0( 0)  0( 0)    1       54
 50 2/7-->2/13       0.87   0.15  49(87)  4( 7)  3( 5)  0( 0)  0( 0)    0       56
 51 2/14-->2/20      1.17   0.19  39(76)  9(17)  2( 3)  1( 1)  0( 0)    0       51
 52 2/21-->2/27      5.00   0.41  41(65) 12(19)  7(11)  2( 3)  1( 1)    1       63
 53 2/28-->2/29      0.15   0.01  10(**)  0( 0)  0( 0)  0( 0)  0( 0)    0       10
 ANNUAL TOTALS       6.08   2830(60)819(17)670(14)277( 5) 58( 1)   42     4654
 1982   13.9  26.0  36.5  52.3  70.4  73.9  83.5  79.1  69.4  60.3  41.8  34.2  53.4
 1983   29.0  33.8  41.8  51.4  64.0  78.8  86.3  87.0  73.4  60.2  43.3  15.9  55.4
 1984   23.1  38.5  35.6  56.5  67.3  80.4  82.2  84.0  73.7  60.5  44.6  31.5  56.5
 1985   21.6  24.6  45.7  63.3  75.3  77.0  84.1  79.4  70.7  59.1  34.5  18.5  54.5
 1986   26.7  25.6  46.7  63.5  72.5  81.4  85.8  79.2  73.2  60.8  39.8  31.3  57.2
 1987   30.9  40.6  49.7  68.0  76.9  86.2  87.1  79.8  74.8  59.4  48.4  33.8  61.3
 1988   22.9  25.4  46.6  61.4  79.2  89.3  89.5  88.3  78.2  58.2  46.5  31.4  59.7
 1989   35.8  26.0  41.0  59.3  71.5  79.6  87.5  84.2  73.4  66.1  42.0  23.5  57.5
 1990   38.1  37.0  50.5  61.5  68.5  79.8  82.6  82.1  77.7  63.4  51.7  27.5  60.0
 1991   22.0  36.6  47.9  62.4  73.3  85.1  84.8  83.1  71.9  60.9  35.7  32.2  58.0
 1992   30.9  36.2  45.5  55.4  74.4  78.6  77.2  77.1  72.3  61.4  38.0  29.6  56.4
 1993   26.7  26.8  38.1  55.1  68.9  75.9  79.7  79.9  67.2  61.1  41.8  31.1  54.4
 1994   17.1  24.3  46.6  61.8  73.1  82.1  80.0  77.6  76.3  63.9  48.8  35.3  57.2
 1995   25.9  31.4  48.0  55.2  69.4  82.2  85.3  86.5  73.0  61.3  37.2  28.1  57.0
 1996   23.4  30.0  40.6  58.3  65.9  78.8  81.0  82.5  73.5  63.2  35.5  26.0  54.9
 1997   22.8  32.3  44.0  57.7  66.9  81.4  82.5  78.1  74.0  64.3  39.2  33.6  56.4
 1998   28.9  40.1  42.3  62.3  78.3  76.9  83.5  82.7  81.7  64.1  49.9  40.2  60.9
 MEANS  24.5  30.5  41.9  58.4  71.0  79.7  83.4  81.6  73.3  61.6  43.4  29.7  56.6
 
 THESE ARE THE MONTHLY AVG. MIN TEMPS 1951-1998 FOR STATION #2110
 YEAR    JAN   FEB  MARCH APRIL  MAY  JUNE  JULY AUGUST SEPT   OCT   NOV   DEC   ANN
  
 1951   -0.4   8.1  15.4  33.2  50.0  52.8  59.2  57.6  46.8  40.4  16.5  10.8  32.5
 1952    7.2  20.1  21.0  34.6  46.1  59.3  62.2  57.1  46.3  26.1  25.4  17.8  35.3
 1953   11.5  13.1  24.7  31.9  47.4  59.5  60.5  57.8  46.1  40.6  26.6  17.5  36.5
 1954    4.8  24.2  20.4  38.6  40.9  60.5  61.9  57.5  51.2  37.9  27.6  15.3  36.7
 1955    9.5   7.8  18.4  40.7  47.9  53.0  66.1  60.9  47.6  38.3  19.8   4.9  34.6
 1956    2.9   4.3  19.8  30.7  46.9  58.8  57.1  58.7  45.2  42.4  24.9  17.1  34.1
 1957    2.5  17.7  22.1  37.0  46.2  56.6  63.4  59.1  47.3  34.9  26.4  17.7  35.9
 1958   13.2   5.3  21.7  34.5  44.7  52.1  56.7  57.2  49.7  39.2  25.8   5.7  33.8
 1959    0.0   1.0  18.4  35.6  51.5  56.8  58.2  64.5  51.6  37.8  16.4  23.9  34.6
 1960   13.6  13.9  10.2  37.8  47.0  53.7  57.7  60.7  52.0  37.2  27.8  10.5  35.2
 1961    6.3  17.1  25.6  30.5  42.6  54.5  58.2  58.4  50.4  40.1  27.4  10.8  35.2
 1962    3.2  10.2  19.5  33.6  54.1  55.8  57.7  57.3  47.2  43.8  27.7  13.4  35.3
 1963   -3.2   4.3  25.1  36.8  45.5  57.3  61.1  57.7  51.5  47.0  31.0   3.4  34.8
 1964   13.9  14.5  20.4  37.1  52.8  57.1  62.5  56.0  51.2  35.2  28.1   9.9  36.5
 1965    3.3   3.8  15.1  35.7  51.6  55.5  59.4  58.2  49.8  40.3  27.4  23.6  35.3
 1966   -1.3   9.6  27.7  33.7  40.4  56.7  62.4  55.6  47.2  37.3  26.8  14.5  34.2
 1967   10.3   3.1  25.3  38.4  42.3  58.1  56.7  54.3  45.8  38.9  24.9  18.0  34.7
 1968   10.0   9.1  27.4  37.4  44.3  58.0  61.3  60.3  49.8  42.3  27.4  13.0  36.7
 1969    5.1  13.5  15.4  37.9  48.5  51.0  61.5  57.8  50.0  37.4  24.4  13.4  34.7
 1970   -2.9   7.8  21.5  37.0  51.0  57.9  59.5  58.2  51.6  42.2  28.0  10.1  35.2
 1971   -2.5   8.9  19.4  33.7  41.3  61.6  56.3  56.2  52.8  46.5  28.3  16.8  34.9
 1972   -0.2   5.7  19.9  33.6  50.7  54.1  59.7  61.8  51.9  37.7  27.9   7.5  34.2
 1973   11.5  16.3  32.9  35.8  45.4  59.5  62.5  61.7  52.5  46.7  28.8  11.2  38.7
 1974    8.3  10.2  23.9  37.8  46.0  53.6  63.8  57.6  46.4  41.0  29.0  18.1  36.3
 1975    8.8  11.0  13.7  31.2  51.5  58.8  62.5  61.0  47.5  40.8  31.3  17.5  36.3
 1976    4.5  19.3  25.3  38.5  45.1  57.6  60.6  57.5  47.4  34.1  18.2   1.6  34.2
 1977   -8.0  13.8  31.7  42.7  55.7  56.9  64.2  56.6  53.0  38.6  25.1   9.5  36.7
 1978   -2.4   1.0  18.6  35.7  49.0  57.1  61.3  59.8  55.9  39.3  24.3   9.5  34.1
 1979   -5.6  -0.2  22.0  32.4  45.5  56.7  60.5  59.4  52.1  40.0  26.3  18.7  34.0
 1980    9.9   8.3  19.0  36.9  48.4  56.9  63.5  62.0  52.7  36.8  28.2  14.1  36.4
 1981   10.7  16.0  26.6  40.8  45.8  58.1  62.7  59.9  49.9  38.9  29.3  11.2  37.5
 1982   -4.9   9.3  22.1  31.6  52.9  52.1  62.8  60.1  52.3  41.9  26.8  20.9  35.7
 1983   16.6  22.1  28.6  33.9  45.2  57.7  65.5  64.7  52.8  42.3  31.8   1.1  38.5
 1984    8.0  22.8  19.2  37.8  45.9  59.5  60.3  63.0  49.6  44.5  27.7  14.5  37.7
 1985    2.9   9.0  28.6  41.9  52.1  54.3  60.5  57.6  53.8  41.4  19.5  -1.5  35.0
 1986    9.4  10.0  26.6  41.3  49.3  57.9  64.4  55.0  54.0  40.3  21.6  17.4  37.3
 1987   13.2  19.6  29.3  37.9  50.8  58.7  65.8  60.0  50.8  34.2  32.5  21.5  39.5
 1988    0.2   5.2  24.8  34.6  48.0  55.8  61.0  62.9  50.5  32.1  27.1  12.0  34.5
 1989   17.5   3.3  22.7  35.1  43.8  53.8  62.0  58.9  46.7  37.4  22.9   4.3  34.0
 1990   18.3  15.8  29.1  36.9  44.3  58.2  62.0  61.0  53.2  37.5  31.0   7.8  37.9
 1991    1.9  14.8  26.6  39.7  53.3  60.9  60.0  58.9  48.9  37.6  19.2  15.6  36.5
 1992   15.9  23.1  25.1  35.4  45.0  51.9  56.4  52.8  48.4  36.6  27.1  15.7  36.1
 1993    7.5   9.1  21.3  32.5  47.3  54.0  61.2  60.1  46.0  36.4  25.2  18.5  34.9
 1994   -2.8   2.3  24.2  34.8  44.3  58.0  58.7  55.8  53.6  43.2  31.2  19.6  35.2
 1995   10.7  13.6  26.8  32.7  44.4  58.6  61.7  66.5  47.5  38.8  19.4  12.6  36.1
 1996    2.8  10.6  16.8  31.8  44.2  57.6  57.8  56.6  49.3  38.4  20.6  11.8  33.2
 1997    5.7  15.6  24.5  32.1  41.0  56.6  61.2  58.1  51.5  39.1  24.9  20.7  35.9
 1998   16.2  26.5  26.5  38.8  51.6  56.3  60.6  62.4  54.0  43.3  32.4  19.8  40.7
 MEANS   5.9  11.5  22.7  35.8  47.3  56.6  60.9  59.0  50.1  39.3  26.0  13.3  35.7
 
 THESE ARE THE MONTHLY AVG. MEAN TEMPS 1951-1998 FOR STATION #2110
 YEAR    JAN   FEB  MARCH APRIL  MAY  JUNE  JULY AUGUST SEPT   OCT   NOV   DEC   ANN
  
 1951   11.1  19.1  25.5  42.3  61.8  63.6  70.4  67.5  58.3  50.3  27.0  19.4  43.0
 1952   18.1  27.8  29.4  47.8  57.7  70.6  74.0  68.8  61.3  43.0  37.0  25.0  46.7
 1953   20.4  22.8  34.0  41.6  58.9  70.6  71.7  70.3  61.3  55.6  38.7  26.0  47.7
 1954   16.6  33.4  31.0  50.3  53.1  71.2  73.8  69.1  63.3  48.9  38.1  23.8  47.7
 1955   17.8  18.3  30.0  53.7  61.9  65.4  78.0  74.8  63.4  50.8  29.3  16.0  46.6
 1956   15.1  17.4  28.9  43.6  59.4  72.0  68.9  70.4  59.3  56.2  34.3  25.6  45.9
 1957   12.9  26.9  32.6  48.3  57.1  67.6  74.7  70.3  59.1  46.9  33.7  26.8  46.4
 1958   21.3  15.8  32.1  47.4  59.4  63.7  68.8  70.3  62.3  53.1  37.4  16.3  45.7
 1959   11.3  13.9  29.0  47.5  62.6  68.9  70.5  74.6  62.8  46.6  26.8  31.3  45.5
 1960   21.5  22.2  21.4  48.9  58.2  65.4  70.1  71.7  63.5  50.0  38.4  20.5  46.0
 1961   16.5  27.9  33.8  41.2  56.0  68.2  70.2  71.2  61.1  52.5  36.1  19.0  46.1
 1962   12.8  18.4  28.3  45.2  64.0  66.8  68.6  69.4  58.8  53.5  37.2  22.2  45.4
 1963    6.1  15.3  36.0  49.5  57.7  71.1  72.7  69.5  63.2  60.2  40.7  12.6  46.2
 1964   23.8  26.8  30.5  48.8  64.8  69.5  76.0  69.2  62.1  48.4  38.3  18.4  48.1
 1965   13.9  15.3  23.4  45.2  63.1  67.2  71.4  69.9  58.7  51.3  36.5  31.2  45.6
 1966    9.3  20.7  38.0  43.5  54.4  68.9  74.7  68.8  60.8  50.5  36.2  22.8  45.7
 1967   20.1  14.6  35.1  48.8  55.0  69.0  69.5  67.4  60.0  49.5  32.9  25.8  45.6
 1968   18.5  19.1  41.0  50.2  56.1  68.7  71.8  71.4  61.7  52.6  35.3  21.1  47.3
 1969   13.3  22.1  26.0  49.4  60.2  61.8  72.3  71.3  62.0  47.4  34.5  21.5  45.1
 1970    7.0  19.1  30.3  48.9  61.7  69.3  72.7  70.4  62.2  51.9  35.3  20.4  45.8
 1971    8.6  17.8  28.5  47.7  55.3  73.1  67.7  68.4  63.6  56.3  35.7  23.6  45.5
 1972    9.8  15.0  29.0  42.7  61.4  66.1  69.1  70.7  61.1  46.0  33.2  15.1  43.3
 1973   19.2  23.6  40.9  44.0  54.8  69.3  71.6  71.1  60.9  55.6  36.2  18.2  47.1
 1974   15.3  19.0  31.5  48.5  55.1  64.4  74.2  67.8  57.2  50.5  36.3  24.0  45.3
 1975   16.8  18.3  22.7  39.7  61.5  67.6  72.8  71.5  56.9  53.0  39.5  23.8  45.3
 1976   14.9  28.3  33.8  49.4  56.4  68.7  72.8  69.5  60.2  44.4  27.7  12.4  44.9
 1977    1.4  22.8  39.7  54.2  66.5  68.3  74.5  66.5  62.3  48.0  33.3  16.6  46.2
 1978    6.7  11.1  28.6  46.0  59.6  68.0  70.7  71.2  66.9  49.2  33.2  17.2  44.0
 1979    2.8  10.3  29.3  41.6  56.9  66.8  70.8  68.6  63.3  49.0  33.4  27.8  43.4
 1980   17.5  16.6  28.0  48.2  60.6  68.1  74.4  71.0  62.4  45.7  37.2  21.6  45.9
 1981   20.2  24.6  37.0  50.7  57.1  68.1  72.1  69.5  61.2  47.9  37.5  18.9  47.1
 1982    4.5  17.6  29.3  41.9  61.6  63.0  73.2  69.6  60.8  51.1  34.3  27.5  44.5
 1983   22.8  28.0  35.2  42.7  54.6  68.3  75.9  75.9  63.1  51.3  37.5   8.5  47.0
 1984   15.5  30.7  27.4  47.2  56.6  70.0  71.2  73.5  61.7  52.5  36.1  23.0  47.1
 1985   12.3  16.8  37.2  52.6  63.7  65.7  72.3  68.5  62.2  50.2  27.0   8.5  44.7
 1986   18.1  17.8  36.7  52.4  60.9  69.7  75.1  67.1  63.6  50.5  30.7  24.3  47.2
 1987   22.1  30.1  39.5  52.9  63.9  72.4  76.4  69.9  62.8  46.8  40.4  27.7  50.4
 1988   11.5  15.3  35.7  48.0  63.6  72.5  75.3  75.6  64.4  45.2  36.8  21.7  47.1
 1989   26.6  14.6  31.9  47.2  57.6  66.7  74.8  71.5  60.0  51.7  32.5  13.9  45.8
 1990   28.2  26.4  39.8  49.2  56.4  69.0  72.3  71.5  65.4  50.4  41.4  17.6  49.0
 1991   11.9  25.7  37.3  51.1  63.3  73.0  72.4  71.0  60.4  49.3  27.4  23.9  47.2
 1992   23.4  29.7  35.3  45.4  59.7  65.3  66.8  65.0  60.3  49.0  32.5  22.7  46.2
 1993   17.1  18.0  29.7  43.8  58.1  65.0  70.5  70.0  56.6  48.7  33.5  24.8  44.6
 1994    7.2  13.3  35.4  48.3  58.7  70.0  69.3  66.7  65.0  53.5  40.0  27.4  46.2
 1995   18.3  22.5  37.4  44.0  56.9  70.4  73.5  76.5  60.3  50.0  28.3  20.4  46.5
 1996   13.1  20.3  28.7  45.0  55.0  68.2  69.4  69.5  61.4  50.8  28.1  18.9  44.0
 1997   14.3  23.9  34.3  44.9  54.0  69.0  71.9  68.1  62.7  51.7  32.1  27.2  46.2
 1998   22.6  33.3  34.4  50.5  64.9  66.6  72.1  72.5  67.8  53.7  41.2  30.0  50.8
 MEANS  15.2  21.0  32.3  47.1  59.1  68.2  72.2  70.3  61.7  50.4  34.7  21.5  46.1
 
 THESE ARE THE MONTHLY PRECIP TOTALS AND NUMBER OF MISSING DAYS 1951-1998 FOR STATION #2110
 YEAR    JAN   FEB  MARCH APRIL  MAY  JUNE  JULY AUGUST SEPT   OCT   NOV   DEC   ANN
  
 1951   0.84  1.51  3.47  6.36  2.11  7.90  5.76  8.52  1.94  4.53  1.29  0.78 45.01
           0     0     0     0     0     0     0     0     0     0     0     0     0
 1952   2.02  0.53  2.31  2.03  5.12  3.15  5.96  3.08  0.42  0.03  1.63  1.08 27.36
           0     0     0     0     0     0     0     0     0     0     0     0     0
 1953   0.71  1.46  1.88  5.33  2.10  5.64  9.97  6.15  0.89  0.69  1.38  1.13 37.33
           0     0     0     0     0     0     0     0     0     0     0     0     0
 1954   0.59  0.45  0.98  3.88  4.84  6.04  2.92  3.45  3.14  3.05  0.28  0.62 30.24
           0     0     0     0     0     0     0     0     0     0     0     0     0
 1955   0.21  0.47  0.81  3.15  4.52  2.96  3.11  1.29  2.41  1.66  0.60  0.61 21.80
           0     0     0     0     0     0     0     0     0     0     0     0     0
 1956   0.53  0.56  3.53  2.52  3.83  2.48  7.88  2.26  2.24  1.51  1.78  0.41 29.53
           0     0     0     0     0     0     0     0     0     0     0     0     0
 1957   0.22  0.19  1.26  1.80  6.74  3.91  5.58  4.93  2.18  1.10  3.08  0.67 31.66
           0     0     0     0     0     0     0     0     0     0     0     0     0
 1958   0.31  0.03  0.25  1.88  1.24  2.97  3.95  2.30  3.28  0.34  2.64  0.13 19.32
           0     0     0     0     0     0     0     0     0     0     0     0     0
 1959   0.51  1.82  2.79  0.68  6.12  5.66  2.54  5.85  5.51  1.49  2.55  1.40 36.92
           0     0     0     0     0     0     0     0     0     0     0     0     0
 1960   0.67  0.60  1.17  4.45  5.25  6.15  3.47  5.48  4.36  2.61  1.08  0.56 35.85
           0     0     0     0     0     0     0     0     0     0     0     0     0
 1961   0.11  1.38  4.01  1.36  2.17  1.79  4.78  4.63  5.69  3.93  2.64  1.07 33.56
           0     0     0     0     0     0     0     0     0     0     0     0     0
 1962   0.08  1.72  1.82  2.63  4.27  4.52  7.43  6.15  3.66  2.37  0.10  0.26 35.01
           0     0     0     0     0     0     0     0     0     0     0     0     0
 1963   0.39  0.69  1.42  3.24  2.54  1.51  5.48  2.99  2.01  1.04  1.16  0.51 22.98
           0     0     0     0     0     0     0     0     0     0     0     0     0
 1964   0.21  0.16  1.43  4.06  4.78  6.11  1.22  2.85  3.79  0.30  1.09  1.04 27.04
           0     0     0     0     0     0     0     0     0     0     0     0     0
 1965   0.51  1.21  2.51  5.60  4.34  3.32  2.71  3.66 11.10  1.20  1.88  1.94 39.98
           0     0     0     0     0     0     0     0     0     0     0     0     0
 1966   0.93  1.64  3.11  0.96  2.75  4.26  3.24  1.24  0.94  1.71  0.36  1.07 22.21
           0     0     0     0     0     0     0     0     0     0     0     0     0
 1967   1.97  0.82  2.44  1.76  2.24  5.49  1.62  1.95  1.10  2.61  0.47  1.21 23.68
           0     0     0     0     0     0     0     0     0     0     0     0     0
 1968   0.72  0.23  1.12  6.83  5.70  7.43  6.60  2.87  3.27  3.60  0.64  2.14 41.15
           0     0     0     0     0     0     0     0     0     0     0     0     0
 1969   2.37  0.05  0.78  2.91  3.14  9.55  5.86  0.33  3.12  3.30  0.36  1.52 33.29
           0     0     0     0     0     0     0     0     0     0     0     0     0
 1970   0.31  0.33  1.65  1.79  4.23  4.84  8.80  1.57  6.46  3.86  2.08  1.18 37.10
           0     0     0     0     0     0     0     0     0     0     0     0     0
 1971   1.46  2.62  1.42  2.67  4.44  5.75  1.95  0.95  2.01  0.95  3.35  1.52 29.09
           0     0     0     0     0     0     0     0     0     0     0     0     0
 1972   0.48  0.58  2.03  1.67  3.30  2.27  7.17  5.60 11.21  3.55  0.64  1.64 40.14
           0     0     0     0     0     0     0     0     0     0     0     0     0
 1973   1.13  0.87  2.97  8.45  7.07  1.76  2.23  3.83  4.32  2.93  1.71  2.34 39.61
           0     0     0     0     0     2     0     0     0     0     0     0     2
 1974   0.34  1.14  1.71  3.45  4.93  6.41  3.36  4.16  1.69  2.53  1.40  2.07 33.19
           0     0     0     0     0     0     0     0     0     0     0     0     0
 1975   0.82  1.36  2.02  4.31  3.43  3.94  2.74  4.93  0.72  0.32  4.59  1.41 30.59
           0     0     0     0     0     0     0     0     0     0     0     0     0
 1976   0.14  1.11  3.38  6.99  3.95  2.97  1.68  2.38  1.76  1.07  0.00  0.25 25.68
           0     0     0     0     0     0     0     0     0     0     0     0     0
 1977   0.51  1.00  3.23  3.47  2.70  2.90  5.42  3.67  4.99  2.45  1.81  0.99 33.14
           0     0     0     0     0     0     0     0     0     0     0     0     0
 1978   1.05  0.54  0.32  4.44  4.07  4.46  7.48  1.68  4.54  1.79  2.36  0.60 33.33
           0     0     0     0     0     0     0     0     0     0     0     0     0
 1979   1.20  0.48  2.26  2.46  4.52  4.32  3.78  5.63  0.30  2.91  1.67  0.54 30.07
           0     0     0     0     0     0     0     0     0     0     0     0     0
 1980   1.34  0.48  0.69  0.99  3.32  2.58  4.06 10.12  5.02  1.74  0.51  0.59 31.44
           0     0     0     0     0     0     0     0     0     0     0     0     0
 1981   0.11  1.71  0.45  5.18  2.26  5.30  4.65  6.69  0.00  1.73  1.14  1.11 30.33
           0     0     0     0     0     0     0     0    30     0     0     0    30
 1982   1.50  0.09  1.61  2.14  7.10  2.56  2.27  5.55  2.05  3.78  3.96  2.27 34.88
           0     0     0     0     0     0     0     0     0     0     0     0     0
 1983   0.55  1.27  1.58  2.62  5.95  6.02  4.88  5.84  3.38  4.02  3.74  1.09 40.94
           0     0     0     0     0     0     0     0     0     0     0     0     0
 1984   0.29  0.35  1.42  4.85  3.78  4.90  2.59  2.62  1.48  3.72  2.23  1.43 29.66
           0     0     0     0     0     0     0     0     0     0     0     0     0
 1985   0.87  0.79  1.56  3.03  2.05  1.97  1.52  4.79  9.04  1.66  3.33  1.16 31.77
           0     0     1     0     0     0     0     0     0     0     1     1     3
 1986   0.25  0.81  1.17  3.05  4.16  4.52  3.02  2.82  9.63  3.38  0.58  0.44 33.83
           1     1     0     0     0     0     0     0     0     0     4     0     6
 1987   0.50  0.00  2.12  3.59  2.72  4.69  4.43  5.00  1.93  0.35  2.17  2.02 29.52
           0     0     0     0     0     0     0     0     0     0     0     0     0
 1988   0.90  0.34  1.60  2.49  1.22  0.60  3.21  4.76  4.08  0.59  2.97  0.39 23.15
           0     0     0     0     0     0     0     0     0     0     0     0     0
 1989   0.15  0.26  1.06  2.77  2.72  1.44  1.88  4.45  2.94  2.49  0.71  0.37 21.24
           0     1     0     0     0     0     0     0     0     0     0     0     1
 1990   1.03  0.48  3.83  2.63  4.70  7.90  3.66  7.21  1.84  2.21  0.70  2.08 38.27
           0     0     0     0     0     0     0     0     0     0     0     0     0
 1991   0.77  0.15  2.93  6.86  7.71  2.17  2.24  3.15  5.44  2.59  4.90  1.45 40.36
           0     0     0     0     0     0     0     0     0     0     0     0     0
 1992   1.01  0.72  2.12  4.10  1.54  3.89  6.44  1.94  5.48  1.20  4.85  1.12 34.41
           0     0     0     0     0     0     0     0     0     0     0     0     0
 1993   1.27  1.10  2.04  6.09  3.37 11.80  8.82  8.61  2.22  1.58  1.15  0.39 48.44
           0     0     0     0     0     0     0     0     0     0     0     0     0
 1994   1.72  1.71  0.17  3.14  1.46  3.76  4.66  3.38  3.70  2.78  2.29  0.87 29.64
           0     0     0     0     0     0     0     0     0     0     0     0     0
 1995   0.65  0.01  2.80  4.07  4.57  2.84  5.21  5.21  2.31  2.75  2.12  0.42 32.96
           0     0     0     0     0     0     0     0     0     0     0     0     0
 1996   2.45  0.32  2.09  1.60  2.87  8.76  1.16  2.81  1.83  4.01  4.54  1.02 33.46
           0     0     0     0     0     0     0     0     0     0     0     0     0
 1997   1.12  5.89  2.40  2.49  2.94  3.22  5.46  3.93  3.63  3.52  0.28  0.54 35.42
           0     0     0     0     0     0     0     0     0     0     0     0     0
 1998   1.06  2.69  3.04  3.14  3.63  8.35  2.25  5.92  1.46  4.25  1.45  0.13 37.37
           0     0     0     0     0     0     0     0     0     0     0     0     0
 
 MEANS  0.81  0.93  1.93  3.46  3.84  4.54  4.31  4.15  3.47  2.25  1.84  1.03 32.56
 PRECIPITATION MEANS AND TOTALS ARE BASED ON DATA AVAILABLE
 NO ATTEMPT WAS MADE TO ESTIMATE MISSING PRECIPITATION DATA
 *****************************************************************************************
 *****************************************************************************************
 
 THESE ARE THE MONTHLY HEATING DEGREE DAYS 1951-1998 FOR STATION #2110
