 
 THIS IS FOR STATION NUMBER 2724 1951-> 1998
                                 # OF PRECIPITATION EVENTS - % IN PARENS
 CL                   MAX   MEAN  0.01-  0.26-  0.51-  1.01-          # OF DAYS
 WK    TIME PERIOD    VAL   RAIN    0.25   0.51   1.00   2.00  >2.01 MISSING TOTAL
  1 3/1-->3/7        1.51   0.35  41(66) 10(16)  8(12)  3( 4)  0( 0)   27       62
  2 3/8-->3/14       1.50   0.35  33(57) 12(21)  9(15)  3( 5)  0( 0)   24       57
  3 3/15-->3/21      1.50   0.34  43(65) 14(21)  8(12)  1( 1)  0( 0)   26       66
  4 3/22-->3/28      1.42   0.46  40(58) 12(17) 10(14)  6( 8)  0( 0)   21       68
  5 3/29-->4/4       1.90   0.53  38(48) 24(30) 11(14)  5( 6)  0( 0)   13       78
  6 4/5-->4/11       1.42   0.41  61(72) 12(14)  7( 8)  4( 4)  0( 0)    4       84
  7 4/12-->4/18      1.96   0.66  49(54) 20(22) 12(13)  9(10)  0( 0)    0       90
  8 4/19-->4/25      2.10   0.75  56(57) 21(21)  7( 7) 12(12)  1( 1)    1       97
  9 4/26-->5/2       3.50   0.87  58(52) 30(27) 14(12)  6( 5)  3( 2)    1      111
 10 5/3-->5/9        3.25   0.76  56(54) 18(17) 21(20)  6( 5)  1( 0)    0      102
 11 5/10-->5/16      3.00   0.80  50(46) 31(28) 22(20)  3( 2)  1( 0)    0      107
 12 5/17-->5/23      3.00   0.76  51(49) 31(29) 14(13)  7( 6)  1( 0)    0      104
 13 5/24-->5/30      2.26   0.92  66(56) 18(15) 21(17) 10( 8)  2( 1)    1      117
 14 5/31-->6/6       3.89   0.77  39(46) 21(25) 10(12) 11(13)  2( 2)    0       83
 15 6/7-->6/13       3.50   1.06  60(52) 25(21) 17(14)  9( 7)  4( 3)    0      115
 16 6/14-->6/20      3.50   1.23  64(49) 29(22) 19(14) 13(10)  4( 3)    0      129
 17 6/21-->6/27      2.43   1.15  46(45) 19(18) 19(18) 13(12)  5( 4)    1      102
 18 6/28-->7/4       3.26   1.01  37(40) 23(25) 17(18) 11(12)  3( 3)    0       91
 19 7/5-->7/11       2.38   0.98  53(51) 19(18) 17(16) 10( 9)  4( 3)    0      103
 20 7/12-->7/18      2.00   0.71  53(54) 18(18) 21(21)  5( 5)  1( 1)    0       98
 21 7/19-->7/25      2.37   0.72  48(52) 25(27)  9( 9)  8( 8)  2( 2)    0       92
 22 7/26-->8/1       2.13   0.64  45(54) 19(22) 10(12)  8( 9)  1( 1)    1       83
 23 8/2-->8/8        2.20   0.83  43(47) 18(19) 17(18) 12(13)  1( 1)    7       91
 24 8/9-->8/15       1.86   0.76  37(46) 17(21) 12(15) 14(17)  0( 0)    7       80
 25 8/16-->8/22      2.50   0.82  49(50) 24(24) 11(11) 13(13)  1( 1)    7       98
 26 8/23-->8/29      2.75   0.94  45(48) 16(17) 20(21)  9( 9)  3( 3)    7       93
 27 8/30-->9/5       5.80   0.75  43(51) 23(27) 11(13)  5( 5)  2( 2)    2       84
 28 9/6-->9/12       4.75   0.67  50(60) 13(15) 11(13)  6( 7)  2( 2)    0       82
 29 9/13-->9/19      3.70   0.81  47(52) 15(16) 16(17)  8( 8)  3( 3)    0       89
 30 9/20-->9/26      2.50   0.82  50(51) 20(20) 17(17) 10(10)  1( 1)    0       98
 31 9/27-->10/3      2.58   0.56  39(54) 12(16) 16(22)  4( 5)  1( 1)    3       72
 32 10/4-->10/10     2.01   0.57  46(57) 16(20) 12(15)  5( 6)  1( 1)    7       80
 33 10/11-->10/17    1.95   0.41  27(48) 17(30)  8(14)  4( 7)  0( 0)    7       56
 34 10/18-->10/24    1.25   0.35  32(56) 13(22) 10(17)  2( 3)  0( 0)    8       57
 35 10/25-->10/31    2.01   0.33  35(64)  9(16)  6(11)  3( 5)  1( 1)    7       54
 36 11/1-->11/7      1.65   0.26  43(72)  8(13)  6(10)  2( 3)  0( 0)    7       59
 37 11/8-->11/14     1.95   0.37  30(58)  8(15)  8(15)  5( 9)  0( 0)   11       51
 38 11/15-->11/21    2.40   0.43  37(58) 11(17) 10(15)  4( 6)  1( 1)    9       63
 39 11/22-->11/28    0.95   0.16  35(81)  6(13)  2( 4)  0( 0)  0( 0)   16       43
 40 11/29-->12/5     2.30   0.22  32(69)  7(15)  6(13)  0( 0)  1( 2)   16       46
 41 12/6-->12/12     0.50   0.11  36(85)  5(11)  1( 2)  0( 0)  0( 0)   11       42
 42 12/13-->12/19    1.11   0.20  31(70)  7(15)  5(11)  1( 2)  0( 0)   13       44
 43 12/20-->12/26    0.75   0.13  31(73) 10(23)  1( 2)  0( 0)  0( 0)   12       42
 44 12/27-->1/2      0.92   0.19  37(72)  9(17)  5( 9)  0( 0)  0( 0)   19       51
 45 1/3-->1/9        1.41   0.18  26(70)  8(21)  2( 5)  1( 2)  0( 0)   30       37
 46 1/10-->1/16      1.37   0.15  31(77)  5(12)  3( 7)  1( 2)  0( 0)   31       40
 47 1/17-->1/23      1.22   0.12  29(78)  6(16)  1( 2)  1( 2)  0( 0)   38       37
 48 1/24-->1/30      1.12   0.14  31(79)  5(12)  2( 5)  1( 2)  0( 0)   42       39
 49 1/31-->2/6       0.50   0.12  26(76)  7(20)  1( 2)  0( 0)  0( 0)   15       34
 50 2/7-->2/13       1.00   0.15  33(84)  2( 5)  2( 5)  2( 5)  0( 0)    9       39
 51 2/14-->2/20      1.68   0.24  35(74)  5(10)  3( 6)  4( 8)  0( 0)   11       47
 52 2/21-->2/27      0.85   0.20  33(68) 10(20)  5(10)  0( 0)  0( 0)   10       48
 53 2/28-->2/29      0.65   0.04   8(72)  2(18)  1( 9)  0( 0)  0( 0)    2       11
 ANNUAL TOTALS       5.80   2194(57)785(20)534(13)280( 7) 53( 1)  484     3846
 1983   26.0  30.3  37.1  48.0  65.6  77.0  86.1  87.4  73.6  58.9  39.0   9.4  53.2
 1984   22.8  32.8  30.0  52.1  66.4  79.7  82.7  83.8  71.4  60.9  44.2  29.6  54.7
 1985   20.5  25.8  45.4  61.7  75.1  76.0  82.8  76.8  68.4  58.8  31.2  18.5  53.4
 1986   27.8  22.6  44.8  60.0  70.5  82.7  84.5  77.5  71.7  60.2  38.4  32.8  56.1
 1987   31.8  45.2  47.1  66.7  78.5  83.9  85.1  76.7  72.1  55.6  46.6  30.2  59.9
 1988   21.5  21.9  46.3  57.6  79.4  86.9  85.4  86.1  76.6  58.5  44.6  31.0  58.0
 1989   35.3  20.6  35.6  56.1  71.1  79.1  85.9  81.5  71.9  64.1  39.0  21.1  55.1
 1990   37.7  35.1  44.5  58.5  65.8  80.1  80.4  79.6  76.9  60.4  48.0  26.0  57.8
 1991   19.9  35.6  42.5  58.8  69.6  81.2  82.4  79.2  70.8  58.8  30.8  30.7  55.0
 1992   31.4  33.1  43.2  50.7  72.4  77.8  73.4  74.8  71.1  60.0  35.7  26.6  54.2
 1993   21.4  21.8  33.4  51.8  65.6  73.5  78.8  79.6  65.4  58.4  39.3  27.3  51.4
 1994   14.5  19.8  43.5  59.1  74.5  79.9  78.7  77.2  74.0  62.5  45.9  29.5  54.9
 1995   23.5  30.4  40.5  49.7  64.7  78.1  83.2  83.3  69.4  58.5  34.9  29.0  53.8
 1996   18.9  29.2  35.7  52.3  62.4  79.2  79.8  78.5  69.6  62.1  31.8  19.2  51.6
 1997   17.8  27.8  39.7  53.6  63.3  83.1  81.7  78.7  75.0  63.9  34.1  32.1  54.2
 1998   25.0  36.7  35.6  57.9  76.4  75.0  81.9  80.1  79.7  62.5  46.7  37.3  57.9
 MEANS  22.9  28.8  39.4  56.6  70.3  79.6  83.1  80.9  72.7  61.2  42.2  27.9  55.5
 
 THESE ARE THE MONTHLY AVG. MIN TEMPS 1951-1998 FOR STATION #2724
 YEAR    JAN   FEB  MARCH APRIL  MAY  JUNE  JULY AUGUST SEPT   OCT   NOV   DEC   ANN
  
 1951    4.2  13.1  12.7  33.9  50.5  52.4  60.4  57.7  45.9  38.0  18.5   8.2  33.0
 1952    4.9  20.2  20.4  37.6  47.3  60.4  61.7  58.3  48.8  32.4  25.8  16.3  36.2
 1953    9.4  14.6  24.6  32.5  47.4  60.2  60.8  60.8  48.8  41.6  28.1  14.9  37.0
 1954    1.9  26.0  20.6  36.4  42.1  60.6  63.2  59.3  52.9  39.2  29.8  17.6  37.5
 1955    9.8   5.3  18.4  41.5  50.0  55.4  67.0  63.7  49.7  38.7  17.2   5.0  35.1
 1956    4.2   6.1  19.3  30.1  47.8  61.1  58.7  59.3  46.7  44.1  24.7  16.8  34.9
 1957    1.8  14.5  21.8  35.3  45.9  56.4  65.9  59.5  47.5  37.5  25.8  19.5  35.9
 1958   14.8   4.6  22.6  34.3  47.6  51.8  58.1  61.4  51.3  40.6  24.0   6.7  34.8
 1959    1.0   4.8  22.0  34.5  49.1  60.2  59.4  63.6  51.1  35.1  16.3  23.0  35.0
 1960    8.6  10.7   8.1  36.6  46.3  54.7  59.8  61.5  53.0  37.8  28.2  10.9  34.7
 1961    5.0  12.7  26.0  30.6  43.6  58.0  59.3  61.2  49.9  37.8  34.5   9.2  35.6
 1962    2.0  10.1  16.5  33.7  53.4  56.3  61.0  59.9  47.8  42.3  29.9  13.2  35.5
 1963   -2.2   6.6  27.9  38.2  47.4  61.0  63.8  59.4  53.5  47.4  29.5   3.7  36.4
 1964   13.5  13.9  15.9  36.4  50.3  58.3  64.1  57.2  50.3  37.6  26.4   6.9  35.9
 1965    3.5   5.4  10.5  34.4  50.5  56.7  61.3  58.4  45.2  40.5  24.9  23.3  34.5
 1966   -1.8   9.3  26.9  32.3  42.5  57.6  64.5  55.5  47.1  35.1  18.7   9.6  33.1
 1967    5.0   2.0  22.5  34.8  40.4  56.5  58.0  54.5  44.4  32.2  21.8  12.3  32.0
 1968    4.8   6.1  23.4  35.2  40.6  56.8  58.9  58.1  47.9  38.5  25.4   9.0  33.7
 1969   -2.0   9.5   9.5  35.5  48.0  50.4  61.8  57.7  47.6  33.9  24.3  11.9  32.3
 1970   -7.0   4.8  17.3  33.8  47.0  57.0  59.3  58.6  49.4  35.9  23.8   4.4  32.0
 1971   -1.7   6.8  19.1  34.3  42.3  61.0  56.7  55.3  47.9  42.4  25.4  10.7  33.3
 1972   -0.6   1.9  20.4  32.2  49.4  54.8  59.0  59.2  46.9  32.9  27.5   2.8  32.2
 1973   10.0  13.4  31.5  34.4  43.8  57.7  60.7  60.7  49.1  41.5  26.5   8.7  36.5
 1974    2.4  10.9  21.7  34.3  44.1  54.7  63.8  54.9  43.0  34.6  25.5  14.4  33.7
 1975    6.4   6.8  13.8  32.9  50.3  56.7  61.5  59.0  45.2  35.9  27.5  15.6  34.3
 1976    6.1  20.2  21.5  37.4  45.4  54.9  59.8  56.7  46.1  31.6  16.0   2.1  33.2
 1977   -7.9  13.4  28.3  39.8  53.6  57.1  61.5  54.9  50.4  36.5  22.4   7.8  34.8
 1978   -5.9  -0.7  19.6  36.0  46.9  57.0  60.5  58.6  54.0  35.9  21.4   5.9  32.4
 1979   -8.2  -4.3  17.6  31.5  42.2  55.2  59.8  56.2  49.3  35.3  22.9  15.9  31.1
 1980    6.4   5.6  17.9  34.6  46.4  55.1  59.2  58.1  48.0  33.9  24.3  10.3  33.3
 1981    8.0  14.2  23.4  37.5  44.5  55.6  60.9  58.0  47.6  34.8  28.6   8.4  35.1
 1982   -8.6   6.7  22.7  30.7  49.6  51.5  61.9  57.8  49.6  37.8  21.2  16.5  33.1
 1983   12.0  18.4  23.5  31.4  41.8  56.8  65.1  63.2  50.5  38.9  27.8  -6.8  35.2
 1984    7.1  19.3  14.9  35.5  44.4  58.3  59.6  60.1  44.3  41.1  23.8  10.1  34.9
 1985    0.8   7.4  28.5  39.5  49.8  52.2  57.3  54.3  49.9  35.9  14.2  -2.2  32.3
 1986   10.7   7.6  25.4  37.1  47.1  57.8  61.6  53.3  49.9  38.4  18.5  15.3  35.2
 1987   11.5  19.6  26.9  36.8  51.4  60.4  63.2  56.1  48.7  31.5  29.9  18.0  37.8
 1988   -3.4   2.1  23.5  32.0  50.1  59.2  60.1  61.4  51.1  32.5  25.3  12.1  33.8
 1989   15.5  -0.7  18.5  33.0  44.1  54.6  62.2  58.7  46.9  35.2  16.9   0.2  32.1
 1990   15.6  10.6  24.4  31.3  43.1  58.3  60.0  58.1  51.6  33.6  25.0   4.8  34.7
 1991    0.3  16.0  22.5  37.3  51.8  61.8  60.8  58.7  47.3  32.5  16.4  14.8  35.0
 1992   15.3  21.3  24.9  31.4  46.0  53.3  54.6  52.2  45.1  35.2  24.6  10.9  34.6
 1993    1.7   7.2  17.0  31.7  45.8  54.1  61.7  59.6  44.5  34.5  20.7  12.6  32.6
 1994   -3.7   1.5  25.2  32.0  46.6  59.1  57.6  55.0  51.2  40.3  26.6  14.0  33.8
 1995    8.5  12.0  23.3  31.3  44.2  58.2  60.7  62.6  46.6  37.4  17.8  13.8  34.7
 1996    1.5  10.4  14.8  28.9  44.3  57.8  58.0  57.1  47.4  35.1  15.6   4.5  31.3
 1997    0.4  11.8  21.7  29.0  40.0  56.5  61.1  56.1  49.3  37.3  21.0  20.1  33.7
 1998    9.7  23.4  20.7  37.3  51.3  54.9  60.6  61.3  50.9  39.8  28.2  15.8  37.8
 MEANS   4.0  10.1  20.8  34.3  46.6  56.8  60.8  58.4  48.6  37.1  23.7  10.8  34.3
 
 THESE ARE THE MONTHLY AVG. MEAN TEMPS 1951-1998 FOR STATION #2724
 YEAR    JAN   FEB  MARCH APRIL  MAY  JUNE  JULY AUGUST SEPT   OCT   NOV   DEC   ANN
  
 1951   13.1  22.0  20.7  42.2  61.8  63.0  71.3  68.7  57.0  50.0  27.5  16.0  42.8
 1952   14.8  27.4  27.2  49.0  58.5  72.7  73.1  68.9  63.2  46.2  36.1  23.2  46.7
 1953   17.5  22.6  33.4  41.1  58.8  71.5  72.5  72.6  63.9  56.7  38.8  23.7  47.8
 1954   13.3  35.1  28.6  48.7  53.6  70.9  74.9  70.3  63.4  48.0  40.0  24.9  47.6
 1955   18.2  15.2  29.9  55.3  63.3  67.3  78.9  77.6  64.5  52.0  27.9  13.8  47.0
 1956   13.9  17.3  28.3  43.3  59.8  74.8  70.0  71.1  62.1  57.9  33.8  26.1  46.5
 1957   12.1  24.7  31.8  47.4  57.3  67.7  77.7  70.6  60.2  47.8  33.3  28.2  46.6
 1958   23.3  15.4  31.7  46.8  62.0  64.2  69.4  74.1  64.6  54.3  36.4  17.4  46.6
 1959   11.7  14.9  31.9  48.0  60.3  71.4  72.4  74.7  62.4  45.0  25.9  30.4  45.7
 1960   17.6  18.8  18.0  47.8  57.9  65.8  71.8  72.3  63.4  50.7  37.5  20.7  45.2
 1961   15.9  23.1  33.8  41.0  55.8  69.6  71.0  72.3  60.2  51.5  45.6  16.9  46.4
 1962   12.0  18.3  24.6  44.1  63.0  66.7  69.8  71.0  59.0  52.3  38.8  22.9  45.2
 1963    7.6  17.4  37.3  49.8  58.2  72.1  73.2  69.4  64.0  59.6  39.5  12.9  46.8
 1964   23.2  26.4  27.5  47.0  63.1  70.1  75.1  67.6  60.6  50.1  36.3  15.6  46.9
 1965   13.3  16.1  19.5  44.2  62.0  68.2  72.3  69.4  54.1  52.8  34.9  30.2  44.7
 1966    7.5  19.6  38.1  41.4  55.5  69.0  76.7  67.5  60.2  48.8  30.1  18.6  44.4
 1967   16.3  13.3  33.7  45.9  53.1  66.6  70.5  67.5  58.8  46.2  32.1  21.0  43.8
 1968   13.5  15.7  37.7  47.4  53.2  67.8  70.5  69.3  59.5  50.1  34.0  17.7  44.7
 1969    7.2  17.7  19.9  46.0  59.5  61.7  72.1  69.9  60.4  44.6  33.5  20.5  42.8
 1970    3.8  16.7  25.7  45.5  59.3  69.5  71.9  70.5  61.9  47.2  32.1  15.8  43.3
 1971    7.7  15.6  26.8  47.4  55.2  71.7  67.7  68.2  60.7  52.6  34.4  18.7  43.9
 1972    9.5  12.3  29.5  42.0  59.8  66.7  69.0  69.1  58.8  44.2  32.8  12.1  42.1
 1973   17.6  21.1  38.5  45.1  55.0  69.5  71.1  71.6  59.5  53.8  34.9  16.6  46.2
 1974   12.6  20.5  31.6  46.0  54.9  66.2  75.5  65.9  56.4  48.6  34.5  22.3  44.6
 1975   15.5  15.2  22.7  40.1  61.9  67.2  73.9  70.7  57.0  51.0  37.3  22.5  44.6
 1976   16.6  30.5  30.9  50.8  58.2  68.2  72.6  70.1  59.8  43.1  26.4  12.5  45.0
 1977    1.4  24.2  37.2  52.0  66.2  69.4  72.7  65.8  61.3  46.6  31.0  14.9  45.2
 1978    2.9   9.2  29.5  45.3  59.4  68.4  71.0  69.6  66.4  48.4  31.8  14.3  43.0
 1979    0.0   5.1  25.5  40.1  54.4  66.2  70.6  67.1  61.8  47.2  31.3  25.5  41.3
 1980   15.2  13.3  25.8  45.8  58.8  66.9  71.7  68.3  59.8  43.9  35.6  19.1  43.7
 1981   19.4  24.8  36.8  49.9  56.5  67.8  71.1  67.7  60.6  45.3  38.3  16.8  46.2
 1982    2.1  15.4  30.4  41.9  59.3  62.3  72.5  68.1  59.6  49.0  29.8  24.3  42.9
 1983   19.0  24.3  30.3  39.7  53.7  66.9  75.6  75.3  62.0  48.9  33.4   1.3  44.2
 1984   15.0  26.0  22.5  43.8  55.4  69.0  71.2  72.0  57.8  51.0  34.0  19.8  44.8
 1985   10.7  16.6  37.0  50.6  62.5  64.1  70.0  65.5  59.2  47.3  22.7   8.1  42.9
 1986   19.3  15.1  35.1  48.5  58.8  70.3  73.1  65.4  60.8  49.3  28.5  24.1  45.7
 1987   21.7  32.4  37.0  51.8  64.9  72.1  74.1  66.4  60.4  43.5  38.3  24.1  48.9
 1988    9.0  12.0  34.9  44.8  64.7  73.1  72.8  73.7  63.9  45.5  35.0  21.5  45.9
 1989   25.4   9.9  27.1  44.6  57.6  66.9  74.0  70.1  59.4  49.7  28.0  10.7  43.6
 1990   26.7  22.9  34.4  44.9  54.4  69.2  70.2  68.9  64.3  47.0  36.5  15.4  46.2
 1991   10.1  25.8  32.5  48.0  60.7  71.5  71.6  68.9  59.1  45.7  23.6  22.8  45.0
 1992   23.3  27.2  34.0  41.0  59.2  65.6  64.0  63.5  58.1  47.6  30.1  18.8  44.4
 1993   11.6  14.5  25.2  41.8  55.7  63.8  70.3  69.6  55.0  46.5  30.0  19.9  42.0
 1994    5.4  10.6  34.3  45.5  60.5  69.5  68.1  66.1  62.6  51.4  36.2  21.7  44.4
 1995   16.0  21.2  31.9  40.5  54.5  68.1  71.9  73.0  58.0  48.0  26.4  21.4  44.2
 1996   10.2  19.8  25.3  40.6  53.3  68.5  68.9  67.8  58.5  48.6  23.7  11.9  41.4
 1997    9.1  19.8  30.7  41.3  51.6  69.8  71.4  67.4  62.2  50.6  27.6  26.1  44.0
 1998   17.4  30.1  28.2  47.6  63.9  64.9  71.3  70.7  65.3  51.2  37.4  26.5  47.9
 MEANS  13.5  19.4  30.1  45.5  58.5  68.2  71.9  69.6  60.7  49.1  33.0  19.4  44.9
 
 THESE ARE THE MONTHLY PRECIP TOTALS AND NUMBER OF MISSING DAYS 1951-1998 FOR STATION #2724
 YEAR    JAN   FEB  MARCH APRIL  MAY  JUNE  JULY AUGUST SEPT   OCT   NOV   DEC   ANN
  
 1951   0.45  2.58  3.45  3.30  6.55  7.97  4.85  5.11  5.33  1.35  0.85  0.79 42.58
           0     0     0     0     0     0     0     0     0     0     0     0     0
 1952   2.04  0.45  2.07  1.00  2.23  8.10  4.72  5.83  0.12  0.00  1.07  0.55 28.18
           0     0     0     0     0     0     0     0     0     0     0     0     0
 1953   0.75  1.05  2.57  3.01  2.69  6.70  2.22  4.15  1.32  0.41  2.30  1.52 28.69
           0     0     1     0     0     0     0     0     0     0     0     0     1
 1954   0.42  1.35  1.80  2.95  2.70  8.48  4.61  5.30  3.41  3.01  0.15  0.50 34.68
           0     0     1     0     1     0     0     0     0     0     0     0     2
 1955   0.00  0.75  0.00  4.34  1.25  2.91  1.27  3.26  1.45  1.59  0.35  0.90 18.07
           4     0    31     0     0     0     0     0     0     0     0     0    35
 1956   0.00  0.70  1.20  1.85  2.31  3.10  5.35  4.30  0.48  0.53  2.85  0.20 22.87
          31     0     0     1     0     1     0     0     0     0     0     0    33
 1957   0.25  0.50  1.75  0.85  5.45  4.55  3.55  3.73  2.23  2.95  2.52  0.37 28.70
           0     0     0     0     0     0     0     0     0     0     0     0     0
 1958   0.50  0.60  0.30  4.00  0.85  3.01  3.03  1.35  1.30  0.28  0.53  0.30 16.05
           0     0     0     0     0     0     0     0     0     0     0     0     0
 1959   0.40  1.50  0.80  0.35 10.10  3.00  0.08  4.53  4.60  2.55  1.35  1.80 31.06
           0     0     1     0     0     0     0     0     0     0     0     0     1
 1960   0.60  0.00  0.00  3.30  9.35  3.70  2.10  4.90  6.00  0.10  1.45  1.25 32.75
           0    29    31     0     0     0     0     0     0     0     0     1    61
 1961   0.00  1.60  4.00  1.15  3.75  4.20  2.00  1.90  4.10  0.00  2.00  1.10 25.80
           1     0     3     0     0     0     0     0     0    31     0     0    35
 1962   0.00  3.05  1.50  1.55  2.45  5.50  6.90  7.10  2.50  1.00  0.35  0.25 32.15
          31     0     0     0     0     0     0     0     0     0     0     0    31
 1963   0.30  0.60  1.30  0.95  3.65  3.55  7.60  0.93  3.95  1.48  0.20  0.45 24.96
           0     0     0     0     0     0     0     0     0     0     0     0     0
 1964   0.20  0.10  1.70  6.10  3.72  2.93  7.30  4.35  8.05  0.70  0.85  1.40 37.40
           0     0     0     0     0     0     0     0     0     0     0     0     0
 1965   0.70  3.25  2.50  3.75  9.07  2.25  1.50  1.76  6.35  0.85  0.35  0.80 33.13
           0     0     4     0     0     0     0     0     0     0     0     0     4
 1966   0.45  1.70  2.20  1.15  2.50  3.28  3.11  3.91  1.36  0.91  0.02  1.29 21.88
          17     0     0     0     0     0     0     0     0     0     0     0    17
 1967   2.23  0.61  0.53  3.16  2.09  5.61  0.64  2.63  0.67  1.63  0.93  0.27 21.00
           0     0     0     0     0     0     0     0     0     0     0     0     0
 1968   1.40  0.12  0.03  3.27  1.53  5.18  4.46  3.15  7.90  4.56  0.22  0.79 32.61
           0     0     0     0     0     0     0     0     0     0     0     0     0
 1969   1.85  0.92  1.27  1.68  3.98  7.66  4.03  2.69  1.00  2.93  0.31  1.20 29.52
           0     0     0     0     0     0     0     0     0     0     0     0     0
 1970   0.08  0.03  1.36  1.84  3.61  2.19  2.56  1.69  3.56  4.65  1.78  0.52 23.87
           0     0     0     0     0     0     0     0     0     0     0     0     0
 1971   0.55  3.41  1.34  1.19  2.21  6.49  1.54  1.04  2.34  6.60  2.04  1.35 30.10
           0     0     0     0     0     0     0     0     0     0     0     0     0
 1972   0.63  0.59  0.91  2.66  3.47  1.98  6.63  1.69  3.08  3.09  1.69  1.77 28.19
           0     0     0     0     0     0     0     0     0     0     0     0     0
 1973   2.25  0.99  1.94  2.85  5.19  1.74  3.33  2.75  6.05  1.59  3.33  1.96 33.97
           0     0     0     0     0     0     0     0     0     0     0     0     0
 1974   0.56  0.37  2.06  2.01  3.41  3.45  1.75  5.84  1.64  0.75  0.00  0.64 22.48
           0     0     0     0     0     0     0     0     0     0    30     0    30
 1975   2.84  0.43  2.17  7.67  3.88  5.35  0.33  4.36  1.50  0.58  5.34  0.53 34.98
           0     0     0     0     0     0     0     0     0     0     0     0     0
 1976   0.25  0.41  0.00  2.76  1.24  3.91  1.04  1.79  2.97  0.78  0.08  0.41 15.64
           0     0    31     0     0     0     0     0     0     0     0     2    33
 1977   0.35  0.70  3.27  3.77  2.33  3.65  1.88  4.27  5.76  3.17  2.34  0.69 32.18
           0     1     0     0     0     0     0     0     0     0     0     0     1
 1978   0.65  0.21  0.34  4.41  3.58  4.11  6.80  3.85  1.00  0.58  1.18  0.79 27.50
           0     0     0     0     0     0     0     0     0     0     0     0     0
 1979   0.72  0.00  3.45  1.57  2.02  3.30  4.56  0.00  3.52  2.05  0.88  0.00 22.07
           0     4     0     1     0     0     0    31     0     0     5    31    72
 1980   0.21  0.60  0.90  0.62  3.05  1.85  1.31  8.44  2.25  0.95  0.05  0.14 20.37
          30     0     0     0     0     0     0     0     0     0     0     0    30
 1981   0.00  1.35  0.98  0.83  2.77  5.53  4.44  3.99  1.32  3.31  0.10  0.97 25.59
           0     0     0     0     0     0     0     0     0     0     2     0     2
 1982   0.00  0.00  0.52  1.12  7.16  2.85  4.62  6.21  4.11  3.07  2.51  0.43 32.60
          31     2     2     4     0     0     0     0     0     1     0     3    43
 1983   0.08  0.60  2.94  2.43  3.00  6.50  1.74  1.37  2.31  2.04  3.20  0.30 26.51
           1     0     0     0     0     0     0     0     0     0     0     5     6
 1984   1.14  0.10  1.57  4.10  3.68  9.39  1.92  1.91  0.24  3.77  1.39  1.39 30.60
           1     5     2     0     0     0     0     0     0     0     0     0     8
 1985   0.14  0.02  2.52  4.01  2.43  3.51  0.84  4.99  6.04  1.63  0.27  0.00 26.40
           1     0     3     1     0     0     0     0     0     0     5    12    22
 1986   0.31  0.23  1.60  5.61  3.83  5.63  2.69  4.26  3.42  2.57  1.20  0.04 31.39
           1     0     0     0     0     0     0     0     0     0     0     0     1
 1987   0.21  0.00  2.45  1.24  3.23  1.93 10.50  3.63  5.75  0.46  1.24  0.34 30.98
           0     0     0     0     0     0     0     0     0     0     1     0     1
 1988   0.00  0.00  0.58  4.41  1.47  1.42  2.14  3.03  3.96  0.20  1.18  0.15 18.54
           5     1     0     0     0     0     0     0     0     0     2     0     8
 1989   0.48  0.24  0.95  3.90  1.15  1.89  3.32  4.22  2.10  0.12  0.17  0.02 18.56
           1     0     0     0     0     0     0     0     0     0     4     1     6
 1990   0.11  0.13  3.45  1.73  4.07  5.09  3.14  4.19  1.15  1.94  0.35  0.60 25.95
           0     0     0     0     0     0     0     0     0     0     0     1     1
 1991   0.24  0.62  3.28  5.99  4.47  7.66  2.84  3.46  2.37  1.74  3.93  0.55 37.15
           0     0     0     0     0     0     0     0     0     0     0     0     0
 1992   0.74  0.53  1.78  3.42  2.23  2.43  5.44  4.87  1.67  3.46  1.50  0.95 29.02
           0     0     0     0     0     0     0     0     0     0     0     0     0
 1993   0.80  0.51  0.97  3.83  7.36 13.49  9.02  6.57  3.58  0.54  0.91  0.70 48.28
           0     0     0     0     0     0     0     0     0     0     0     0     0
 1994   0.50  0.26  0.08  3.47  1.18 10.65  3.38  2.73  4.40  1.65  1.25  0.77 30.32
           0     0     0     0     0     0     0     0     0     0     0     0     0
 1995   0.05  0.04  2.27  3.74  5.10  6.06  3.00  4.60  2.84  2.93  0.60  0.35 31.58
           0     0     0     0     0     0     0     0     0     0     0     0     0
 1996   1.83  0.10  1.72  0.91  4.61  2.95  2.53  3.51  1.76  1.80  3.24  0.69 25.65
           0     0     0     0     0     0     0     0     0     0     0     0     0
 1997   0.83  0.63  0.79  1.95  3.43  2.46  2.85  1.99  2.75  1.32  0.62  0.72 20.34
           0     0     0     0     0     0     0     0     0     0     0     0     0
 1998   1.41  0.96  1.86  4.04  2.50  3.92  2.39  5.73  1.55  5.27  1.94  0.29 31.86
           0     0     0     0     0     0     0     0     0     0     0     0     0
 
 MEANS  0.64  0.74  1.60  2.83  3.62  4.65  3.50  3.71  3.06  1.86  1.31  0.70 28.22
 PRECIPITATION MEANS AND TOTALS ARE BASED ON DATA AVAILABLE
 NO ATTEMPT WAS MADE TO ESTIMATE MISSING PRECIPITATION DATA
 *****************************************************************************************
 *****************************************************************************************
 
 THESE ARE THE MONTHLY HEATING DEGREE DAYS 1951-1998 FOR STATION #2724
 YEAR    JAN    FEB   MARCH  APRIL   MAY    JUNE   JULY  AUGUST  SEPT   OCT   NOV   DEC
 
