 
 THIS IS FOR STATION NUMBER 7669 1951-> 1998
                                 # OF PRECIPITATION EVENTS - % IN PARENS
 CL                   MAX   MEAN  0.01-  0.26-  0.51-  1.01-          # OF DAYS
 WK    TIME PERIOD    VAL   RAIN    0.25   0.51   1.00   2.00  >2.01 MISSING TOTAL
  1 3/1-->3/7        1.37   0.47  50(62) 13(16) 14(17)  3( 3)  0( 0)   28       80
  2 3/8-->3/14       1.46   0.41  53(68)  8(10) 13(16)  3( 3)  0( 0)   29       77
  3 3/15-->3/21      1.66   0.48  48(60) 14(17) 14(17)  3( 3)  0( 0)   28       79
  4 3/22-->3/28      1.53   0.51  48(62)  9(11) 13(16)  7( 9)  0( 0)   28       77
  5 3/29-->4/4       1.74   0.61  59(64) 15(16) 10(10)  8( 8)  0( 0)   16       92
  6 4/5-->4/11       1.30   0.52  51(58) 20(22) 13(14)  3( 3)  0( 0)    7       87
  7 4/12-->4/18      2.94   0.81  58(55) 22(21) 17(16)  5( 4)  2( 1)    7      104
  8 4/19-->4/25      2.67   0.64  58(59) 22(22) 10(10)  6( 6)  1( 1)    7       97
  9 4/26-->5/2       1.60   0.90  72(57) 19(15) 23(18) 11( 8)  0( 0)    9      125
 10 5/3-->5/9        1.75   0.89  54(49) 22(20) 24(21) 10( 9)  0( 0)   14      110
 11 5/10-->5/16      2.30   0.75  49(49) 28(28) 17(17)  3( 3)  3( 3)   14      100
 12 5/17-->5/23      2.23   1.12  63(50) 25(20) 20(16) 14(11)  2( 1)   10      124
 13 5/24-->5/30      4.48   1.22  79(58) 19(14) 23(17)  8( 5)  5( 3)    7      134
 14 5/31-->6/6       3.23   0.79  66(57) 24(20) 16(13)  7( 6)  2( 1)    1      115
 15 6/7-->6/13       2.79   1.08  67(53) 21(16) 25(19) 12( 9)  1( 0)    0      126
 16 6/14-->6/20      2.19   1.05  46(45) 20(19) 15(14) 18(17)  2( 1)    2      101
 17 6/21-->6/27      2.71   1.13  54(47) 24(21) 21(18)  8( 7)  7( 6)    2      114
 18 6/28-->7/4       3.80   1.10  33(41) 12(15) 17(21) 14(17)  4( 5)    4       80
 19 7/5-->7/11       5.20   1.20  59(52) 16(14) 21(18) 13(11)  4( 3)    7      113
 20 7/12-->7/18      5.00   0.96  40(47) 10(11) 21(24) 12(14)  2( 2)    7       85
 21 7/19-->7/25      8.75   1.48  50(50) 11(11) 13(13) 18(18)  8( 8)    7      100
 22 7/26-->8/1       7.10   0.76  46(60) 10(13) 10(13)  7( 9)  3( 3)    6       76
 23 8/2-->8/8        3.16   0.94  55(52) 17(16) 19(18) 12(11)  1( 0)    0      104
 24 8/9-->8/15       3.48   0.91  52(50) 23(22) 16(15)  7( 6)  4( 3)    0      102
 25 8/16-->8/22      2.82   0.98  34(39) 20(22) 19(21) 10(11)  4( 4)    0       87
 26 8/23-->8/29      4.32   0.88  45(52) 13(15) 14(16) 10(11)  3( 3)    0       85
 27 8/30-->9/5       4.17   1.01  56(58)  9( 9) 15(15) 12(12)  4( 4)   10       96
 28 9/6-->9/12       4.16   0.83  45(56) 10(12) 14(17)  7( 8)  4( 5)   14       80
 29 9/13-->9/19      2.20   0.86  44(47) 16(17) 21(22) 11(11)  1( 1)   14       93
 30 9/20-->9/26      3.01   0.83  45(51) 18(20) 15(17)  7( 7)  3( 3)   14       88
 31 9/27-->10/3      2.11   0.47  45(65)  8(11) 10(14)  5( 7)  1( 1)   11       69
 32 10/4-->10/10     1.86   0.72  40(49) 17(20) 12(14) 12(14)  0( 0)    7       81
 33 10/11-->10/17    3.85   0.64  40(61)  8(12)  7(10)  8(12)  2( 3)    7       65
 34 10/18-->10/24    2.08   0.51  45(62) 13(18)  9(12)  3( 4)  2( 2)    7       72
 35 10/25-->10/31    3.28   0.63  40(53) 15(20) 10(13)  9(12)  1( 1)    7       75
 36 11/1-->11/7      1.99   0.51  42(61) 11(16)  7(10)  8(11)  0( 0)   14       68
 37 11/8-->11/14     1.68   0.32  40(68)  6(10)  9(15)  3( 5)  0( 0)   14       58
 38 11/15-->11/21    2.10   0.50  34(53) 15(23)  6( 9)  7(11)  1( 1)   14       63
 39 11/22-->11/28    1.22   0.24  42(73)  9(15)  5( 8)  1( 1)  0( 0)   14       57
 40 11/29-->12/5     1.71   0.32  45(73)  7(11)  5( 8)  4( 6)  0( 0)   14       61
 41 12/6-->12/12     0.83   0.21  51(83)  4( 6)  6( 9)  0( 0)  0( 0)   15       61
 42 12/13-->12/19    1.22   0.21  46(79)  7(12)  4( 6)  1( 1)  0( 0)   14       58
 43 12/20-->12/26    0.90   0.17  36(78)  4( 8)  6(13)  0( 0)  0( 0)   14       46
 44 12/27-->1/2      1.13   0.25  52(76) 12(17)  3( 4)  1( 1)  0( 0)   15       68
 45 1/3-->1/9        1.24   0.17  35(77)  7(15)  2( 4)  1( 2)  0( 0)   15       45
 46 1/10-->1/16      0.92   0.13  34(85)  2( 5)  4(10)  0( 0)  0( 0)   15       40
 47 1/17-->1/23      0.71   0.19  37(72)  9(17)  5( 9)  0( 0)  0( 0)   16       51
 48 1/24-->1/30      0.79   0.15  34(75)  8(17)  3( 6)  0( 0)  0( 0)   14       45
 49 1/31-->2/6       1.43   0.26  43(72)  9(15)  6(10)  1( 1)  0( 0)   14       59
 50 2/7-->2/13       1.03   0.16  33(73) 10(22)  1( 2)  1( 2)  0( 0)   14       45
 51 2/14-->2/20      2.12   0.23  43(76)  6(10)  6(10)  0( 0)  1( 1)   18       56
 52 2/21-->2/27      1.27   0.22  47(77) 10(16)  3( 4)  1( 1)  0( 0)   14       61
 53 2/28-->2/29      0.86   0.05   9(75)  2(16)  1( 8)  0( 0)  0( 0)    2       12
 ANNUAL TOTALS       8.75   2492(58)709(16)633(14)335( 7) 78( 1)  581     4247
 1982   23.4  35.2  48.4  62.7  74.3  79.2  88.5  82.6  74.9  68.2  47.1  40.4  60.4
 1983   34.6  41.5  48.3  56.1  72.0  83.1  92.2  91.4  83.3  65.2  48.8  17.7  61.2
 1984   31.5  49.2  42.8  58.7  71.8  84.3  87.1  90.4  78.4  67.2  54.4  42.1  63.1
 1985   30.9  34.6  59.2  70.8  78.6  83.9  88.7  81.1  76.1  66.6  41.4  30.2  61.8
 1986   47.0  35.8  60.4  69.1  75.8  87.8  88.9  81.2  80.4  65.6  48.4  38.0  64.9
 1987   41.4  51.9  56.8  71.9  81.3  85.8  90.1  83.0  77.2  65.5  53.4  39.6  66.5
 1988   36.1  40.0  58.5  69.1  81.6  92.1  87.8  92.5  83.9  65.4  54.7  46.0  67.3
 1989   47.6  30.1  54.4  72.8  79.7  83.6  87.0  85.1  74.0  67.4  50.8  27.7  63.3
 1990   42.2  42.7  51.6  61.4  67.9  83.2  84.8  84.5  82.1  67.6  56.0  32.1  63.0
 1991   24.8  45.8  55.4  64.8  75.4  84.6  86.6  84.8  79.3  66.3  38.1  39.8  62.1
 1992   39.7  46.1  55.3  60.5  74.4  78.9  81.6  78.9  75.7  66.1  41.0  36.0  61.2
 1993   27.7  28.5  44.8  57.2  70.9  79.7  82.6  84.6  70.0  62.0  44.1  38.9  57.6
 1994   28.9  33.3  55.3  64.2  74.8  81.6  84.1  83.7  77.8  67.8  51.2  38.4  61.8
 1995   29.8  42.2  49.0  58.5  65.7  80.4  89.1  89.0  75.2  66.5  43.4  35.5  60.4
 1996   28.1  39.3  45.6  61.0  67.8  81.9  82.3  81.9  73.4  65.9  39.6  32.1  58.3
 1997   29.2  37.0  53.4  56.0  68.2  84.3  87.2  83.7  79.1  65.3  45.3  34.8  60.3
 1998   32.3  43.5  39.0  61.2  76.3  78.5  84.8  85.2  84.4  67.2  53.1  42.5  62.3
 MEANS  33.0  39.7  50.7  65.0  75.2  84.3  88.2  86.3  78.8  68.0  50.2  37.5  63.1
 
 THESE ARE THE MONTHLY AVG. MIN TEMPS 1951-1998 FOR STATION #7669
 YEAR    JAN   FEB  MARCH APRIL  MAY  JUNE  JULY AUGUST SEPT   OCT   NOV   DEC   ANN
  
 1951   15.3  20.8  23.0  38.0  53.3  57.7  65.2  63.9  52.3  43.9  25.4  15.0  39.5
 1952   16.0  27.5  26.1  40.5  52.7  67.1  65.9  62.5  55.8  35.3  29.4  20.1  41.6
 1953   19.4  23.8  28.9  35.9  51.1  64.9  66.0  64.2  52.6  45.7  33.1  22.6  42.3
 1954   10.1  30.1  25.6  43.8  46.8  65.4  70.1  66.7  58.7  45.5  34.3  23.1  43.4
 1955   15.6  13.3  25.7  45.4  53.4  56.8  70.5  65.9  57.8  44.3  22.0  17.4  40.7
 1956   13.4  17.5  25.9  36.0  53.3  62.8  64.4  63.9  52.4  45.6  30.6  22.8  40.7
 1957    9.0  23.5  27.9  41.7  51.2  59.8  69.7  65.0  51.7  42.1  29.7  25.7  41.4
 1958   18.5  12.0  26.9  40.3  53.6  57.1  62.9  63.9  56.5  44.5  32.3  16.5  40.4
 1959    9.1  16.5  30.6  39.4  53.8  61.5  62.2  68.3  55.1  39.5  23.6  27.5  40.6
 1960   14.4  13.4  14.7  42.9  50.4  59.7  62.8  63.6  56.4  43.3  30.3  18.1  39.2
 1961   12.3  21.5  30.5  36.3  47.8  59.1  64.1  61.9  52.1  45.3  30.2  12.5  39.5
 1962    9.4  19.8  23.5  39.7  60.9  60.7  64.4  62.7  51.2  46.6  34.3  20.5  41.1
 1963    6.2  18.0  36.7  45.1  52.8  65.0  67.3  63.7  56.7  53.2  33.3   8.5  42.2
 1964   19.7  19.8  24.8  43.5  57.4  61.3  68.4  60.4  55.5  41.4  33.7  17.9  42.0
 1965   13.6  13.9  19.8  43.3  56.4  61.2  65.9  63.7  52.3  46.2  33.2  28.9  41.5
 1966   10.7  17.1  33.3  37.7  49.1  60.6  68.3  59.3  51.9  41.5  29.3  17.9  39.7
 1967   14.9  15.9  31.4  43.1  48.0  58.8  61.9  58.6  50.3  42.6  28.7  21.4  39.6
 1968   12.8  20.7  34.7  43.6  47.5  62.0  65.0  63.5  53.7  45.4  28.2  15.6  41.0
 1969   11.1  19.9  23.1  41.8  53.3  57.1  67.4  63.9  56.5  41.4  31.1  19.9  40.5
 1970    8.9  20.6  25.7  41.3  56.1  62.3  64.7  65.0  55.5  42.1  30.0  21.5  41.2
 1971   10.3  17.1  27.7  41.9  49.8  65.8  62.2  61.8  55.9  48.4  33.1  23.1  41.4
 1972   12.9  16.9  30.4  40.6  52.6  60.8  64.7  62.9  56.5  41.4  31.3  14.9  40.5
 1973   16.2  22.6  37.5  40.5  49.4  62.6  65.7  65.6  56.7  48.8  33.4  16.4  42.9
 1974   13.4  22.5  32.8  42.5  53.5  58.2  69.4  60.1  48.3  46.1  32.5  22.2  41.8
 1975   12.4  16.2  24.0  39.3  54.4  61.7  66.2  66.4  52.5  45.0  34.6  22.9  41.3
 1976   15.4  27.6  31.4  44.5  49.2  60.9  67.1  63.9  55.0  39.0  23.0  13.6  40.9
 1977    2.8  20.6  36.3  47.7  59.0  64.0  68.1  63.0  58.2  43.9  31.3  17.7  42.7
 1978    5.2   7.8  24.5  42.6  52.8  62.2  65.7  63.2  59.5  42.1  30.8  17.1  39.5
 1979    1.7   6.1  28.7  39.3  50.5  60.0  64.4  63.8  55.6  43.6  29.1  23.4  38.8
 1980   16.9  15.6  26.3  40.9  52.1  63.0  69.4  66.0  56.2  41.0  31.3  20.0  41.6
 1981   18.5  20.9  32.1  48.0  50.4  62.7  67.6  62.5  55.5  43.0  34.5  17.8  42.8
 1982    4.4  16.9  28.4  37.9  55.0  58.0  66.6  65.1  56.0  44.0  28.4  24.1  40.4
 1983   21.6  25.6  31.7  37.1  48.7  61.8  69.6  70.5  57.1  46.5  33.8   3.3  42.3
 1984   15.8  27.9  25.8  40.9  50.1  64.1  65.1  66.6  55.0  46.5  32.5  21.9  42.7
 1985   10.8  17.7  34.5  45.2  55.9  58.9  66.3  61.8  56.2  45.7  24.2   9.8  40.6
 1986   22.4  18.4  36.4  43.9  54.3  65.2  68.5  61.4  60.5  46.3  26.4  24.0  44.0
 1987   20.9  28.7  34.1  44.2  57.3  64.5  68.5  63.6  55.4  39.6  36.9  27.0  45.1
 1988   13.3  15.4  29.2  41.3  56.7  65.3  66.2  67.4  56.9  39.9  34.0  22.4  42.3
 1989   25.5   9.8  28.5  44.9  51.8  59.8  67.0  62.4  51.3  41.6  24.8   6.5  39.5
 1990   22.8  20.0  31.6  37.5  48.7  63.3  64.8  63.8  57.8  41.0  33.6  14.1  41.6
 1991    6.6  24.2  29.8  43.6  56.3  64.9  65.0  62.7  53.4  40.0  22.3  24.0  41.1
 1992   23.0  25.8  32.7  36.6  50.3  57.5  61.5  57.5  52.0  42.3  29.0  20.5  40.7
 1993   10.9  14.7  26.9  36.4  50.6  59.2  65.6  65.5  49.0  41.0  25.8  20.8  38.9
 1994   10.1  11.1  28.4  38.2  51.7  63.2  61.8  60.4  54.1  44.9  32.9  22.3  39.9
 1995   13.3  20.4  29.1  36.5  47.8  60.7  65.4  67.5  51.0  41.7  23.6  21.7  39.9
 1996    7.9  16.5  19.7  35.1  50.5  61.4  63.5  62.8  52.0  41.6  25.4  14.8  37.6
 1997    8.3  20.6  28.7  35.0  45.2  61.3  65.2  61.9  56.1  43.2  27.1  22.8  39.6
 1998   18.4  29.5  24.8  40.9  55.7  59.0  67.5  65.7  60.0  46.3  34.6  22.8  43.8
 MEANS  13.4  19.2  28.6  40.9  52.3  61.5  65.9  63.7  54.8  43.5  30.1  19.3  41.1
 
 THESE ARE THE MONTHLY AVG. MEAN TEMPS 1951-1998 FOR STATION #7669
 YEAR    JAN   FEB  MARCH APRIL  MAY  JUNE  JULY AUGUST SEPT   OCT   NOV   DEC   ANN
  
 1951   25.0  30.8  33.8  47.5  64.5  67.9  75.6  75.2  63.0  54.5  36.3  24.4  49.9
 1952   26.7  37.3  35.5  52.1  64.1  79.5  77.6  73.0  69.3  52.0  41.0  27.9  53.0
 1953   27.7  34.9  41.0  48.2  63.0  77.1  78.5  76.1  68.2  60.2  45.4  33.8  54.5
 1954   23.7  42.7  36.9  57.2  59.1  75.5  82.6  76.6  71.2  55.6  46.3  32.2  55.0
 1955   25.4  23.4  38.5  59.5  66.3  68.5  82.1  79.0  71.2  57.5  34.0  26.4  52.7
 1956   23.7  28.4  39.7  50.6  65.6  75.7  76.3  76.6  68.3  60.8  41.2  32.8  53.3
 1957   19.1  33.9  39.3  52.0  62.1  71.1  81.0  76.3  63.3  51.7  37.8  36.0  52.0
 1958   27.0  21.4  35.4  52.3  65.6  69.8  72.9  75.2  68.1  58.0  44.0  27.4  51.4
 1959   19.8  27.0  41.2  52.3  64.1  73.1  73.8  78.2  66.2  51.2  34.9  36.2  51.5
 1960   22.0  20.9  23.7  54.5  63.0  70.0  74.5  74.6  68.2  56.7  42.3  29.5  50.0
 1961   26.1  32.6  40.2  48.7  59.7  70.8  75.4  73.4  63.3  57.5  39.3  21.2  50.7
 1962   18.7  27.8  33.4  52.8  71.8  71.6  74.9  74.4  63.7  58.1  43.2  29.8  51.7
 1963   15.1  28.8  46.0  57.0  63.9  76.5  78.0  74.5  67.6  66.5  46.3  19.4  53.3
 1964   31.2  32.2  37.6  55.2  68.5  71.7  79.6  72.5  66.3  55.4  44.5  27.5  53.5
 1965   25.1  24.8  28.0  55.1  67.9  71.1  75.5  75.1  63.1  59.1  44.2  38.0  52.3
 1966   20.1  29.5  45.4  49.3  63.0  71.6  79.4  71.6  63.3  56.4  41.5  28.0  51.6
 1967   25.8  28.6  45.4  55.1  59.9  69.5  74.4  72.3  63.3  54.2  39.4  30.1  51.5
 1968   22.5  29.8  48.8  55.7  59.7  75.3  77.6  75.0  66.2  57.9  37.6  24.9  52.6
 1969   19.6  27.7  33.6  54.4  64.6  69.7  77.8  75.0  68.1  52.6  42.5  27.3  51.1
 1970   18.3  34.1  36.9  54.7  68.7  73.4  78.3  78.1  67.7  53.1  39.1  31.5  52.8
 1971   19.8  25.6  38.4  55.3  61.6  78.7  75.1  76.4  70.4  60.8  42.5  30.8  53.0
 1972   22.8  29.7  44.1  53.1  63.6  74.0  75.5  74.9  68.6  52.9  37.6  23.0  51.6
 1973   24.8  30.7  45.2  51.9  61.8  75.2  75.7  76.7  65.9  60.4  42.7  24.5  53.0
 1974   22.3  33.2  44.8  55.6  64.5  71.2  83.5  72.4  62.8  58.3  42.0  30.6  53.4
 1975   23.1  24.1  34.0  50.5  66.5  72.5  78.5  80.0  64.1  59.9  44.3  32.1  52.5
 1976   27.3  39.7  42.3  57.0  61.1  73.3  78.5  76.6  68.4  51.2  35.9  27.5  53.2
 1977   13.8  33.9  47.6  59.8  70.0  76.4  81.1  73.7  68.3  54.9  40.5  26.8  53.9
 1978   14.8  17.0  35.8  52.8  63.5  74.3  76.3  75.5  71.6  55.5  39.8  25.9  50.3
 1979   10.3  16.6  38.9  50.1  62.7  72.4  74.6  74.4  69.4  57.5  38.8  34.4  50.0
 1980   25.4  23.7  36.2  54.1  65.0  74.9  82.5  78.2  69.2  54.8  43.8  30.3  53.2
 1981   30.0  32.5  44.8  61.2  61.9  75.4  77.1  72.9  67.7  53.6  44.3  26.0  54.0
 1982   13.9  26.1  38.4  50.3  64.6  68.6  77.5  73.9  65.4  56.1  37.8  32.2  50.4
 1983   28.1  33.6  40.0  46.6  60.3  72.5  80.9  80.9  70.2  55.8  41.3  10.5  51.7
 1984   23.7  38.6  34.3  49.8  61.0  74.2  76.1  78.5  66.7  56.9  43.4  32.0  52.9
 1985   20.9  26.2  46.8  58.0  67.2  71.4  77.5  71.5  66.2  56.1  32.8  20.0  51.2
 1986   34.7  27.1  48.4  56.5  65.0  76.5  78.7  71.3  70.5  55.9  37.4  31.0  54.4
 1987   31.1  40.3  45.5  58.0  69.3  75.2  79.3  73.3  66.3  52.5  45.2  33.3  55.8
 1988   24.7  27.7  43.8  55.2  69.2  78.7  77.0  80.0  70.4  52.6  44.3  34.2  54.8
 1989   36.6  19.9  41.4  58.9  65.7  71.7  77.0  73.8  62.7  54.5  37.8  17.1  51.4
 1990   32.5  31.3  41.6  49.5  58.3  73.2  74.8  74.2  69.9  54.3  44.8  23.1  52.3
 1991   15.7  35.0  42.6  54.2  65.8  74.8  75.8  73.7  66.3  53.1  30.2  31.9  51.6
 1992   31.4  35.9  44.0  48.5  62.3  68.2  71.5  68.2  63.9  54.2  35.0  28.3  51.0
 1993   19.3  21.6  35.9  46.8  60.7  69.5  74.1  75.0  59.5  51.5  35.0  29.9  48.2
 1994   19.5  22.2  41.9  51.2  63.3  72.4  72.9  72.0  65.9  56.3  42.0  30.4  50.8
 1995   21.5  31.3  39.1  47.5  56.8  70.6  77.3  78.3  63.1  54.1  33.5  28.6  50.1
 1996   18.0  27.9  32.6  48.0  59.1  71.7  72.9  72.4  62.7  53.8  32.5  23.5  47.9
 1997   18.7  28.8  41.0  45.5  56.7  72.8  76.2  72.8  67.6  54.3  36.2  28.8  50.0
 1998   25.3  36.5  31.9  51.1  66.0  68.8  76.2  75.4  72.2  56.7  43.9  32.6  53.0
 MEANS  23.2  29.4  39.6  52.9  63.7  72.9  77.1  75.0  66.8  55.8  40.1  28.4  52.1
 
 THESE ARE THE MONTHLY PRECIP TOTALS AND NUMBER OF MISSING DAYS 1951-1998 FOR STATION #7669
 YEAR    JAN   FEB  MARCH APRIL  MAY  JUNE  JULY AUGUST SEPT   OCT   NOV   DEC   ANN
  
 1951   0.42  2.04  3.30  6.21  6.34  7.76  5.54  6.55  3.66  2.49  1.03  0.71 46.05
           0     2     1     0     0     0     0     0     0     0     0     0     3
 1952   0.40  1.02  3.79  3.40  3.40  4.97  5.11  6.67  1.45  0.00  3.15  1.26 34.62
           0     0     0     0     0     0     0     0     0     0     0     0     0
 1953   0.00  0.00  0.00  1.56  0.00  4.10  0.00  2.91  1.17  0.00  0.00  0.88 10.62
          31    28    31     0    31     0    31     0     0    31    30     0   213
 1954   0.00  3.14  0.00  2.71  4.83  2.26  0.26  8.92  2.93  3.17  0.10  0.31 28.63
           0     0    31     0     0     3     0     0     0     0     0     1    35
 1955   1.35  1.00  0.00  2.55  2.62  3.97  2.19  2.08  3.08  0.68  0.10  0.15 19.77
           0     0    31     0     0     1     0     0     0     0     0     0    32
 1956   0.24  0.51  0.07  1.46  1.44  4.25  3.03  3.50  0.88  4.34  0.00  0.00 19.72
           0     0     0     0     0     0     0     0     0     0    30    31    61
 1957   0.00  0.00  0.00  0.00  1.02  4.97  2.05  5.46  2.77  4.87  2.68  0.73 24.55
          31    28    31    30    19     0     0     0     0     0     0     0   139
 1958   1.31  0.91  1.46  1.86  2.09  2.02 12.58  4.05  6.25  0.00  1.08  0.18 33.79
           0     0     0     0     0     0     0     0     0     0     0     0     0
 1959   0.71  1.15  4.65  2.01  8.71  5.11  1.45  4.19  5.53  3.46  0.22  1.48 38.67
           0     0     0     0     0     0     0     0     0     0     0     0     0
 1960   2.06  1.11  1.78  2.79  3.83  5.79  2.23  9.32  3.95  2.26  0.11  0.60 35.83
           0     0     0     0     0     0     0     0     0     0     0     0     0
 1961   0.06  0.40  3.38  2.21  3.53  4.25  5.04  3.39  0.00  3.26  2.45  1.36 29.33
           0     2     0     0     0     0     0     0    30     0     0     0    32
 1962   0.67  1.44  0.50  1.00  8.00  2.07  7.44  3.85  0.00  3.07  1.16  0.47 29.67
           0     0     0     0     0     0     0     0    30     0     0     0    30
 1963   0.32  0.06  2.47  2.69  4.54  1.85  5.40  4.90  5.97  0.88  0.59  0.40 30.07
           0     0     0     0     0     0     0     0     0     0     0     0     0
 1964   0.21  0.23  1.67  5.31  4.42  7.88  2.92  2.56  3.80  0.18  3.15  0.77 33.10
           0     0     0     0     0     0     0     0     0     0     0     0     0
 1965   0.50  1.03  2.37  2.33  6.24  7.44 16.18  2.69  6.58  1.06  1.17  1.63 49.22
           0     0     0     0     0     0     0     0     0     0     0     0     0
 1966   0.49  0.50  0.62  0.82  1.94  6.52  2.80  6.89  3.90  0.66  0.50  0.94 26.58
           0     0     0     0     0     0     0     0     0     0     0     0     0
 1967   0.95  0.35  2.17  3.53  4.09  9.99  1.07  1.89  3.24  3.36  0.50  1.12 32.26
           0     0     0     0     0     0     0     0     0     0     0     0     0
 1968   0.38  0.08  0.37  2.97  3.45  1.64  3.75  3.74  2.32  6.12  1.63  2.01 28.46
           0     0     0     0     0     0     0     0     0     0     0     0     0
 1969   0.74  0.97  1.46  4.74  5.80  5.62  7.63  3.90  2.12  6.19  0.10  1.40 40.67
           0     0     0     0     0     0     0     0     0     0     0     0     0
 1970   0.06  0.41  1.59  2.20  2.30  3.89  3.62  2.71  3.87  4.23  1.34  0.67 26.89
           0     0     0     0     0     0     0     0     0     0     0     0     0
 1971   1.49  1.57  0.76  1.34  3.66  2.29  3.20  1.52  1.47  4.60  5.01  0.69 27.60
           0     0     0     0     0     0     0     0     0     0     0     0     0
 1972   0.35  0.26  1.03  3.89  2.99  4.06  6.87  2.14  3.14  5.20  2.91  1.95 34.79
           0     0     0     0     0     0     0     0     0     0     0     0     0
 1973   2.26  2.19  7.26  2.60  4.26  2.55  6.27  3.58  8.19  4.03  2.19  3.60 48.98
           0     0     0     0     0     0     0     0     0     0     0     0     0
 1974   0.44  0.67  0.68  3.12  4.45  1.66  0.22  5.22  0.78  4.75  1.28  0.92 24.19
           0     0     0     0     0     0     0     0     0     0     0     0     0
 1975   1.43  1.19  1.74  2.55  5.35  3.45  0.96  3.14  4.59  0.00  2.66  0.56 27.62
           0     0     0     0     0     0     0     0     0     0     0     0     0
 1976   0.51  1.76  2.15  7.24  4.49  2.73  2.93  1.24  2.52  0.82  0.00  0.05 26.44
           0     0     0     0     0     0     0     0     0     0     0     0     0
 1977   0.69  0.04  3.44  2.09  3.95  4.99  4.44 16.63  6.10  4.66  2.64  0.46 50.13
           0     0     0     0     0     0     0     0     0     0     0     0     0
 1978   0.38  1.81  1.14  7.81  3.46  3.00  9.93  1.59  7.10  1.10  2.04  0.49 39.85
           0     0     0     0     0     0     0     0     0     0     0     0     0
 1979   1.55  0.28  6.64  2.69  1.95  4.59  4.86  2.56  2.34  4.27  1.64  0.62 33.99
           0     0     0     0     0     0     0     0     0     0     0     0     0
 1980   1.26  0.97  2.58  2.51  1.26  2.08  1.46  6.15  1.55  2.24  0.19  0.00 22.25
           0     0     0     0     0     0     0     0     0     0     0    31    31
 1981   0.73  0.26  1.69  2.01  3.32  3.24  5.65  4.82  2.42  1.44  3.61  1.60 30.79
           0     0     0     0     0     0     0     0     0     0     0     0     0
 1982   1.27  0.60  2.83  3.54  8.34  3.85  1.96 12.33  4.48  1.68  1.33  3.15 45.36
           4     0     0     0     0     0     0     0     0     0     0     0     4
 1983   0.61  0.86  4.80  1.54  3.15  7.02  1.11  2.81  2.50  3.71  4.55  0.86 33.52
           0     0     0     0     0     0     0     0     0     0     0     0     0
 1984   0.42  0.86  3.56  8.19  4.38  7.62  2.73  0.46  1.72  4.04  0.45  2.20 36.63
           0     0     0     0     0     0     0     0     0     0     0     0     0
 1985   0.52  1.02  1.72  1.67  2.96  3.45  5.98  4.54  4.20  3.16  0.66  0.73 30.61
           0     0     0     0     0     0     0     0     0     0     0     0     0
 1986   0.00  1.74  3.27  6.47  3.48  2.12  8.42  3.23  6.90  4.78  1.01  2.13 43.55
           0     0     0     0     0     0     0     0     0     0     0     0     0
 1987   0.17  1.28  3.74  2.73 10.67  5.38  2.34  9.78  3.96  1.03  2.78  0.80 44.66
           1     0     0     0     0     0     0     0     0     0     0     0     1
 1988   0.26  0.37  0.15  3.26  4.11  1.04  4.12  2.09  3.71  0.34  3.29  0.33 23.07
           0     0     0     0     0     0     0     0     0     0     0     0     0
 1989   1.14  1.00  0.33  0.89  1.12  6.19  3.26  3.55  8.72  1.48  0.01  0.45 28.14
           0     0     0     0     0     0     0     0     0     0     0     0     0
 1990   0.77  0.18  3.11  1.01  4.81  4.42 10.43  4.53  0.89  1.77  1.70  0.87 34.49
           0     0     0     0     0     0     0     0     0     0     0     0     0
 1991   0.99  0.15  4.02  3.37  3.05  2.39  7.11  1.62  2.03  3.09  3.40  1.90 33.12
           0     0     0     0     0     0     0     0     0     0     0     0     0
 1992   1.48  1.50  3.64  2.72  1.78  4.87 12.30  0.82  7.39  1.69  3.78  1.32 43.29
           0     0     0     0     0     0     0     0     0     0     0     0     0
 1993   1.02  1.12  2.05  1.41  8.06  8.70 16.50  4.56  4.71  2.77  0.92  0.64 52.46
           0     0     0     0     0     0     0     0     0     0     0     0     0
 1994   0.42  0.57  0.13  2.09  1.57  6.56  1.62  2.76  3.29  2.46  1.39  1.33 24.19
           0     0     0     0     0     0     0     0     0     0     0     0     0
 1995   0.91  0.53  3.76  3.78  8.21  3.50  3.77  2.78  1.72  0.89  1.65  0.37 31.87
           0     0     0     0     0     0     0     0     0     0     0     0     0
 1996   1.19  0.18  0.89  3.21 13.29  3.83  5.46  4.74  3.32  2.68  3.79  0.19 42.77
           0     0     0     0     0     0     0     0     0     0     0     0     0
 1997   0.53  1.48  0.88  3.94  4.89  4.25  3.58  1.72  4.15  4.96  2.49  1.25 34.12
           0     0     0     0     0     0     0     0     0     0     0     0     0
 1998   0.78  1.96  3.28  4.20  4.36  6.60  4.55  0.89  1.68  3.41  3.46  0.13 35.30
           0     0     0     0     0     0     0     0     0     0     0     0     0
 
 MEANS  0.72  0.89  2.14  3.00  4.29  4.43  4.84  4.21  3.52  2.65  1.71  0.97 33.38
 PRECIPITATION MEANS AND TOTALS ARE BASED ON DATA AVAILABLE
 NO ATTEMPT WAS MADE TO ESTIMATE MISSING PRECIPITATION DATA
 *****************************************************************************************
 *****************************************************************************************
 
 THESE ARE THE MONTHLY HEATING DEGREE DAYS 1951-1998 FOR STATION #7669
