 
 THIS IS FOR STATION NUMBER 2689 1951-> 1999
                                 # OF PRECIPITATION EVENTS - % IN PARENS
 CL                   MAX   MEAN  0.01-  0.26-  0.51-  1.01-          # OF DAYS
 WK    TIME PERIOD    VAL   RAIN    0.25   0.51   1.00   2.00  >2.01 MISSING TOTAL
  1 3/1-->3/7        1.10   0.42  46(60) 15(19) 12(15)  3( 3)  0( 0)    7       76
  2 3/8-->3/14       2.36   0.47  61(68) 17(19)  6( 6)  4( 4)  1( 1)    9       89
  3 3/15-->3/21      2.00   0.44  47(61) 19(24)  7( 9)  3( 3)  1( 1)    7       77
  4 3/22-->3/28      2.79   0.64  46(56) 21(25)  7( 8)  5( 6)  3( 3)    7       82
  5 3/29-->4/4       1.30   0.59  57(58) 20(20) 16(16)  5( 5)  0( 0)    7       98
  6 4/5-->4/11       1.41   0.49  44(56) 19(24) 11(14)  4( 5)  0( 0)    7       78
  7 4/12-->4/18      2.20   0.65  55(56) 17(17) 19(19)  5( 5)  1( 1)    7       97
  8 4/19-->4/25      2.33   0.75  45(48) 22(23) 17(18)  7( 7)  2( 2)    7       93
  9 4/26-->5/2       2.04   0.83  59(51) 22(19) 26(22)  6( 5)  1( 0)    8      114
 10 5/3-->5/9        1.50   0.78  55(48) 29(25) 22(19)  7( 6)  0( 0)    6      113
 11 5/10-->5/16      1.30   0.79  58(51) 25(22) 20(17)  9( 8)  0( 0)    1      112
 12 5/17-->5/23      3.20   0.87  56(53) 22(21) 15(14)  8( 7)  3( 2)    1      104
 13 5/24-->5/30      2.73   0.96  71(58) 16(13) 23(18) 10( 8)  2( 1)    0      122
 14 5/31-->6/6       2.00   0.89  53(50) 16(15) 24(22) 11(10)  2( 1)    0      106
 15 6/7-->6/13       2.56   1.04  49(44) 22(20) 23(21) 12(11)  3( 2)    0      109
 16 6/14-->6/20      3.85   1.25  69(51) 18(13) 26(19) 18(13)  2( 1)    1      133
 17 6/21-->6/27      4.28   1.18  45(41) 23(21) 22(20) 14(12)  4( 3)    0      108
 18 6/28-->7/4       2.65   0.95  49(48) 24(23) 15(14) 11(10)  3( 2)    5      102
 19 7/5-->7/11       3.21   1.05  44(44) 21(21) 18(18) 12(12)  4( 4)    7       99
 20 7/12-->7/18      3.70   0.90  53(52) 16(15) 18(17) 11(10)  3( 2)    7      101
 21 7/19-->7/25      1.77   0.76  54(54) 19(19) 17(17) 10(10)  0( 0)    9      100
 22 7/26-->8/1       4.68   0.92  53(56) 19(20)  9( 9) 10(10)  3( 3)    6       94
 23 8/2-->8/8        2.92   0.87  38(44) 22(25) 11(12) 11(12)  4( 4)    0       86
 24 8/9-->8/15       3.12   0.86  35(42) 20(24) 17(20)  6( 7)  5( 6)    0       83
 25 8/16-->8/22      4.83   0.92  51(52) 20(20) 17(17)  6( 6)  4( 4)    0       98
 26 8/23-->8/29      2.28   0.86  40(44) 19(21) 15(16) 14(15)  2( 2)    2       90
 27 8/30-->9/5       4.10   0.81  47(56) 13(15) 12(14)  5( 6)  6( 7)   10       83
 28 9/6-->9/12       4.10   0.71  56(62) 12(13) 11(12)  8( 8)  2( 2)   15       89
 29 9/13-->9/19      2.17   0.67  55(59) 12(13) 17(18)  6( 6)  2( 2)   14       92
 30 9/20-->9/26      3.35   0.75  58(56) 23(22) 12(11)  8( 7)  1( 0)   14      102
 31 9/27-->10/3      1.64   0.47  47(61) 10(13) 15(19)  4( 5)  0( 0)   11       76
 32 10/4-->10/10     2.00   0.65  43(52) 15(18) 14(17)  9(10)  1( 1)   13       82
 33 10/11-->10/17    2.03   0.46  35(54) 10(15) 14(21)  4( 6)  1( 1)    9       64
 34 10/18-->10/24    1.39   0.41  34(52) 18(27) 11(16)  2( 3)  0( 0)    7       65
 35 10/25-->10/31    1.98   0.35  37(67)  8(14)  5( 9)  5( 9)  0( 0)    7       55
 36 11/1-->11/7      1.75   0.33  44(70)  8(12)  5( 8)  5( 8)  0( 0)   14       62
 37 11/8-->11/14     1.84   0.34  44(68) 13(20)  4( 6)  3( 4)  0( 0)   15       64
 38 11/15-->11/21    2.17   0.43  33(52) 12(19) 15(23)  2( 3)  1( 1)   15       63
 39 11/22-->11/28    0.80   0.23  50(74) 12(17)  5( 7)  0( 0)  0( 0)   14       67
 40 11/29-->12/5     2.08   0.24  41(75)  6(11)  6(11)  0( 0)  1( 1)   19       54
 41 12/6-->12/12     1.32   0.19  45(81)  5( 9)  4( 7)  1( 1)  0( 0)   21       55
 42 12/13-->12/19    1.34   0.23  34(66) 11(21)  5( 9)  1( 1)  0( 0)   22       51
 43 12/20-->12/26    1.10   0.20  43(81)  4( 7)  5( 9)  1( 1)  0( 0)   22       53
 44 12/27-->1/2      1.90   0.25  36(73)  8(16)  2( 4)  3( 6)  0( 0)   22       49
 45 1/3-->1/9        1.20   0.14  44(88)  4( 8)  1( 2)  1( 2)  0( 0)   14       50
 46 1/10-->1/16      0.97   0.18  39(78)  6(12)  5(10)  0( 0)  0( 0)   14       50
 47 1/17-->1/23      1.38   0.20  42(75)  9(16)  4( 7)  1( 1)  0( 0)   14       56
 48 1/24-->1/30      0.65   0.15  53(88)  3( 5)  4( 6)  0( 0)  0( 0)   14       60
 49 1/31-->2/6       0.64   0.15  30(75)  5(12)  5(12)  0( 0)  0( 0)    8       40
 50 2/7-->2/13       0.87   0.15  33(78)  6(14)  3( 7)  0( 0)  0( 0)    9       42
 51 2/14-->2/20      2.08   0.29  35(62) 13(23)  5( 8)  2( 3)  1( 1)    9       56
 52 2/21-->2/27      1.25   0.25  39(72)  9(16)  3( 5)  3( 5)  0( 0)    9       54
 53 2/28-->2/29      1.55   0.05   8(88)  0( 0)  0( 0)  1(11)  0( 0)    1        9
 ANNUAL TOTALS       4.83   2438(57)778(18)625(14)297( 7) 69( 1)  467     4207
 1980   27.5  27.3  40.7  63.2  76.0  83.4  89.1  83.1  77.8  59.6  51.2  31.1  59.2
 1981   32.2  35.0  49.2  67.9  71.4  83.2  84.0  79.5  77.2  58.5  48.8  28.5  59.6
 1982   15.3  28.3  41.3  56.9  70.9  76.4  85.2  80.3  72.3  63.1  41.0  34.1  55.4
 1983   28.9  33.0  40.8  51.3  68.6  79.1  87.4  89.0  75.9  60.5  40.8  12.9  55.7
 1984   25.6  35.9  34.6  54.4  69.0  80.0  82.8  85.4  73.9  61.3  46.0  31.4  56.7
 1985   25.6  29.3  48.2  66.3  76.3  78.6  83.8  78.2  70.9  60.2  32.8  21.2  55.9
 1986   31.5  26.2  49.2  62.5  72.0  82.9  85.6  78.0  73.3  60.8  39.1  31.3  57.7
 1987   32.6  45.8  48.8  68.2  80.2  86.6  86.6  78.9  74.3  58.8  48.4  33.0  61.8
 1988   21.6  25.5  49.0  62.5  81.0  89.0  87.1  87.7  77.9  58.6  45.5  31.4  59.7
 1989   35.8  24.2  39.9  61.4  74.5  80.7  86.5  83.4  73.7  65.6  41.6  21.9  57.4
 1990   40.2  37.7  47.6  61.5  69.0  82.8  82.2  81.6  78.0  63.3  49.8  26.3  60.0
 1991   21.7  36.4  46.1  61.5  73.0  84.3  83.7  81.3  72.9  61.9  32.1  31.8  57.2
 1992   33.5  35.0  46.2  55.7  74.2  79.8  75.4  76.3  73.7  61.1  36.7  29.1  56.4
 1993   22.9  23.2  34.9  54.5  68.5  75.5  80.1  80.2  67.4  60.0  40.9  29.9  53.1
 1994   14.5  22.5  46.9  62.2  76.0  81.2  79.8  77.8  75.4  62.9  46.8  29.8  56.3
 1995   24.3  31.6  42.5  53.2  66.9  79.7  84.7  84.6  70.7  60.1  38.0  30.0  55.5
 1996   22.8  32.1  39.7  56.7  65.7  81.2  80.9  80.7  70.5  64.6  33.8  20.9  54.1
 1997   20.6  29.6  43.7  55.2  66.2  84.1  83.2  78.5  74.9  63.7  35.2  32.9  55.7
 1998   26.1  36.8  36.3  58.4  76.0  75.2  82.7  80.9  80.8  62.4  47.2  37.5  58.4
 1999   20.5  36.7  43.9  56.7  69.6  77.4  86.3  80.2  74.1  62.5  55.5  35.3  58.2
 MEANS  24.5  30.7  41.5  58.9  72.0  81.1  84.3  81.9  74.0  62.5  43.3  29.5  57.0
 
 THESE ARE THE MONTHLY AVG. MIN TEMPS 1951-1999 FOR STATION #2689
 YEAR    JAN   FEB  MARCH APRIL  MAY  JUNE  JULY AUGUST SEPT   OCT   NOV   DEC   ANN
  
 1951    5.5  13.9  14.1  33.7  50.9  54.3  59.8  58.8  47.3  39.4  18.5   8.7  33.7
 1952    4.9  21.2  21.6  36.7  48.1  61.2  62.3  58.2  49.9  32.3  25.4  16.8  36.6
 1953    9.5  15.3  24.9  32.6  48.1  60.7  61.9  60.1  48.5  42.6  28.2  15.6  37.3
 1954    3.0  25.8  21.8  37.4  42.6  61.0  63.5  59.9  52.6  39.7  29.6  18.7  38.0
 1955   10.5   6.6  19.4  41.0  49.8  55.2  67.2  61.7  50.2  39.0  18.0   6.0  35.4
 1956    5.2   5.3  20.5  31.2  48.5  61.2  59.1  59.9  45.9  42.8  25.3  16.7  35.1
 1957    2.0  16.0  22.2  36.0  46.4  55.7  66.5  60.7  47.9  38.7  26.2  20.2  36.5
 1958   15.7   6.5  24.3  36.3  48.5  53.5  59.1  60.5  51.0  41.5  25.3   7.6  35.8
 1959    2.1   5.1  23.4  35.8  51.2  59.1  60.0  64.0  50.9  35.8  16.9  24.4  35.7
 1960   10.8  11.3   9.4  36.6  47.7  55.2  60.1  61.1  52.6  38.5  27.8  12.0  35.3
 1961    6.6  14.5  26.5  32.3  44.4  57.8  60.1  61.2  49.9  39.8  25.5  10.5  35.8
 1962    2.1  11.4  16.7  34.0  53.6  56.4  60.9  58.9  48.2  42.5  30.2  14.2  35.8
 1963   -0.3   7.9  26.6  38.4  46.9  60.0  61.8  58.3  51.5  45.2  28.8   4.4  35.8
 1964   12.5  14.7  16.7  35.6  51.1  56.7  63.0  55.6  48.6  37.6  26.0   6.5  35.4
 1965    3.5   5.0  13.5  35.6  51.4  58.1  61.5  57.1  45.9  40.4  23.8  22.4  34.8
 1966   -1.4   9.5  27.0  33.3  42.1  58.9  64.7  56.3  48.5  36.8  22.1  11.9  34.1
 1967    9.5   6.1  25.6  36.3  42.3  57.7  59.1  56.0  46.8  36.9  24.5  15.2  34.7
 1968    7.7   9.4  27.6  36.3  42.3  56.9  59.9  58.1  50.0  39.6  26.5  10.5  35.4
 1969    1.5  12.3  12.5  37.4  48.5  52.4  63.5  59.1  49.7  35.9  24.3  13.7  34.2
 1970   -3.1   8.3  19.3  36.5  50.4  59.2  61.3  60.2  51.9  38.5  26.5   9.0  34.8
 1971    2.8  12.0  22.5  36.2  44.6  62.9  58.6  57.2  50.8  44.6  26.9  14.8  36.2
 1972    2.4   4.3  22.9  33.2  49.9  57.4  60.4  60.5  50.5  36.0  28.2   7.7  34.5
 1973   10.8  16.3  32.7  35.1  46.8  59.6  62.7  61.4  52.7  45.3  28.7  10.9  38.6
 1974    6.6  15.6  25.7  37.9  46.5  55.9  64.5  56.8  45.4  40.5  27.1  16.1  36.5
 1975    7.1   8.5  17.3  34.0  50.3  58.5  62.5  61.5  48.6  39.4  28.1  16.8  36.0
 1976    7.6  21.4  25.8  40.2  44.8  54.9  61.5  58.8  49.4  33.0  18.7   4.5  35.1
 1977   -4.4  15.7  29.6  43.1  55.4  58.8  63.7  57.7  53.1  38.8  25.1  11.4  37.3
 1978   -1.7   2.8  22.5  36.8  47.6  57.8  61.4  59.0  54.6  39.0  23.2   7.4  34.2
 1979   -6.2  -1.8  20.7  34.3  44.6  56.9  61.5  57.8  50.7  37.9  25.5  19.1  33.4
 1980   10.6   9.8  21.2  37.8  48.8  55.4  63.1  59.7  51.5  35.4  27.9  13.2  36.2
 1981    8.9  13.3  26.2  41.2  45.8  57.9  62.8  58.5  49.0  36.0  28.1   9.5  36.4
 1982   -5.5   8.6  23.5  31.2  51.1  52.0  62.3  58.9  50.9  38.6  22.3  17.9  34.3
 1983   12.5  20.0  25.9  32.8  43.1  57.3  65.4  64.2  50.2  38.4  27.9  -2.7  36.2
 1984    8.8  20.4  18.3  36.7  46.1  59.1  60.7  60.1  44.5  39.4  25.4  11.8  35.9
 1985    2.9   9.8  28.5  39.3  49.3  53.4  59.7  56.0  50.8  37.4  15.5  -1.5  33.4
 1986   12.5  10.4  28.1  38.8  49.4  59.2  64.5  57.1  54.1  40.6  19.9  17.4  37.7
 1987   15.7  23.1  29.5  40.9  53.2  61.8  65.9  59.6  52.4  34.2  31.7  19.9  40.7
 1988    1.9   7.3  25.3  35.5  53.1  61.9  62.8  63.0  52.7  34.5  26.4  12.6  36.4
 1989   17.9   4.0  21.7  36.3  46.9  57.1  64.6  60.9  49.9  38.8  19.8   4.4  35.2
 1990   18.2  15.4  27.6  35.9  46.4  60.9  62.6  61.9  54.9  37.3  28.7   7.5  38.1
 1991    3.2  18.7  26.4  40.8  54.4  63.4  63.5  61.9  51.7  37.8  18.8  17.7  38.2
 1992   18.0  24.1  28.5  35.4  48.9  56.6  58.3  56.5  49.9  38.4  26.5  14.1  37.9
 1993    6.4  10.1  20.6  34.6  49.1  56.9  63.4  62.0  48.0  37.7  23.2  15.0  35.6
 1994   -2.6   5.0  27.3  35.4  49.4  61.4  60.3  58.3  54.1  43.1  29.6  15.8  36.4
 1995   10.8  14.4  27.1  34.0  46.8  59.2  63.2  66.1  49.6  40.1  20.3  16.0  37.3
 1996    3.9  13.9  18.4  32.3  47.2  59.8  59.9  59.5  49.9  39.8  19.9   7.5  34.3
 1997    4.7  14.6  24.7  33.4  43.1  59.4  63.5  59.6  51.1  39.3  22.5  21.2  36.4
 1998   11.4  24.0  21.8  38.2  52.3  55.9  62.7  62.2  52.9  40.1  29.7  15.7  38.9
 1999    3.9  20.6  23.4  37.6  48.8  57.8  65.2  58.3  47.0  33.8  29.9  15.2  36.8
 MEANS   6.1  12.4  23.0  36.2  48.1  58.0  62.2  59.6  50.2  38.7  25.0  12.7  36.0
 
 THESE ARE THE MONTHLY AVG. MEAN TEMPS 1951-1999 FOR STATION #2689
 YEAR    JAN   FEB  MARCH APRIL  MAY  JUNE  JULY AUGUST SEPT   OCT   NOV   DEC   ANN
  
 1951   14.6  22.6  22.0  41.7  61.4  63.5  70.1  68.0  57.5  49.5  28.3  17.0  43.0
 1952   15.0  28.1  28.7  48.8  58.4  72.6  73.0  68.2  63.5  46.8  36.7  23.6  47.0
 1953   18.0  23.1  33.9  41.6  59.1  71.8  72.7  71.0  62.3  56.5  39.6  25.6  47.9
 1954   14.4  35.4  29.6  50.0  54.0  70.9  74.6  69.6  62.7  48.2  40.1  25.9  47.9
 1955   18.9  16.7  30.2  54.4  63.1  66.0  78.0  75.6  64.4  52.0  27.8  14.7  46.8
 1956   14.3  16.4  29.7  43.8  60.4  74.2  70.2  71.7  61.1  56.9  34.4  26.0  46.6
 1957   12.4  26.0  32.2  48.0  57.2  67.1  77.7  71.6  59.4  48.1  33.2  28.7  46.8
 1958   23.1  16.5  32.5  47.8  62.2  65.1  69.8  73.6  63.9  54.5  37.2  17.7  47.0
 1959   12.5  15.6  32.8  48.8  61.7  71.4  72.3  75.3  62.1  45.7  25.6  30.6  46.2
 1960   18.4  19.2  18.7  48.3  59.0  66.4  72.1  72.0  63.1  51.3  38.1  21.0  45.6
 1961   16.6  23.2  33.1  41.8  56.3  69.4  71.7  72.3  60.3  52.5  33.8  18.2  45.8
 1962   11.4  18.2  24.6  45.0  64.3  67.7  70.6  70.8  59.7  53.2  39.3  23.2  45.7
 1963    7.9  18.6  37.1  50.3  58.5  72.8  73.2  69.9  63.4  59.7  39.8  13.8  47.1
 1964   23.6  26.9  27.4  47.3  63.9  69.0  75.3  67.0  60.1  50.8  36.0  15.6  46.9
 1965   13.2  15.2  20.8  45.2  62.8  69.1  73.5  69.7  54.3  52.5  34.3  29.7  45.0
 1966    7.8  19.9  38.0  42.1  56.0  70.1  76.8  68.3  61.4  50.8  32.5  20.9  45.4
 1967   18.9  17.0  37.0  47.9  54.2  67.6  71.3  68.7  61.3  48.7  33.5  24.1  45.8
 1968   17.1  18.5  41.4  50.0  54.8  69.9  71.5  70.0  61.4  51.7  34.5  18.0  46.6
 1969   10.1  20.0  21.8  49.0  60.9  63.8  73.3  71.3  62.1  45.9  34.3  20.8  44.5
 1970    6.8  19.9  27.6  48.2  62.7  71.4  73.7  71.6  63.3  48.8  34.3  19.0  45.6
 1971   10.8  20.4  30.4  49.3  58.1  74.2  69.6  70.2  63.2  54.7  35.6  22.5  46.6
 1972   12.1  14.3  32.9  44.0  60.8  68.5  69.7  70.1  61.4  46.6  33.4  15.9  44.1
 1973   18.6  23.9  39.9  46.5  58.7  71.4  72.9  72.6  61.8  56.4  36.9  19.0  48.2
 1974   15.7  24.8  35.0  49.5  57.7  68.3  76.7  68.4  59.0  53.0  35.5  24.1  47.3
 1975   17.0  17.2  25.3  41.3  63.3  68.9  74.9  72.9  60.1  54.1  37.5  23.9  46.4
 1976   18.2  31.2  35.8  53.4  58.5  69.8  74.7  72.8  63.9  44.8  29.8  17.4  47.5
 1977    6.0  27.8  39.6  55.8  68.2  71.9  76.1  68.9  63.8  49.1  33.8  18.4  48.3
 1978    7.5  11.3  32.8  47.0  60.5  70.5  73.0  71.7  68.3  51.8  32.4  15.6  45.2
 1979    2.8   9.6  28.2  43.6  57.6  69.2  72.9  69.0  64.3  50.1  33.6  29.1  44.2
 1980   19.1  18.6  31.0  50.5  62.4  69.4  76.1  71.4  64.7  47.5  39.6  22.1  47.7
 1981   20.6  24.2  37.7  54.5  58.6  70.6  73.4  69.0  63.1  47.3  38.5  19.0  48.0
 1982    4.9  18.4  32.4  44.0  61.0  64.2  73.7  69.6  61.6  50.9  31.6  26.0  44.9
 1983   20.7  26.5  33.4  42.0  55.9  68.2  76.4  76.6  63.1  49.4  34.3   5.1  46.0
 1984   17.2  28.2  26.5  45.5  57.5  69.6  71.8  72.7  59.2  50.3  35.7  21.6  46.3
 1985   14.3  19.5  38.3  52.8  62.8  66.0  71.7  67.1  60.8  48.8  24.1   9.8  44.7
 1986   22.0  18.3  38.6  50.7  60.7  71.1  75.1  67.5  63.7  50.7  29.5  24.3  47.7
 1987   24.2  34.4  39.2  54.6  66.7  74.2  76.3  69.2  63.3  46.5  40.0  26.5  51.3
 1988   11.8  16.4  37.1  49.0  67.0  75.5  75.0  75.4  65.3  46.6  35.9  22.0  48.1
 1989   26.9  14.1  30.8  48.9  60.7  68.9  75.5  72.1  61.8  52.2  30.7  13.1  46.3
 1990   29.2  26.6  37.6  48.7  57.7  71.8  72.4  71.8  66.5  50.3  39.3  16.9  49.1
 1991   12.5  27.6  36.2  51.2  63.7  73.8  73.6  71.6  62.3  49.9  25.5  24.8  47.7
 1992   25.8  29.6  37.4  45.6  61.5  68.2  66.8  66.4  61.8  49.7  31.6  21.6  47.2
 1993   14.6  16.7  27.8  44.5  58.8  66.2  71.7  71.1  57.7  48.8  32.1  22.5  44.4
 1994    5.9  13.8  37.1  48.8  62.7  71.3  70.0  68.1  64.7  53.0  38.2  22.8  46.4
 1995   17.5  23.0  34.8  43.6  56.9  69.5  74.0  75.3  60.2  50.1  29.2  23.0  46.4
 1996   13.3  23.0  29.1  44.5  56.5  70.5  70.4  70.1  60.2  52.2  26.9  14.2  44.2
 1997   12.7  22.1  34.2  44.3  54.7  71.7  73.3  69.1  63.0  51.5  28.9  27.0  46.0
 1998   18.7  30.4  29.0  48.3  64.2  65.5  72.7  71.5  66.8  51.2  38.5  26.6  48.6
 1999   12.2  28.6  33.6  47.2  59.2  67.6  75.8  69.2  60.6  48.1  42.7  25.2  47.5
 MEANS  15.3  21.6  32.3  47.5  60.1  69.5  73.2  70.8  62.1  50.6  34.2  21.1  46.5
 
 THESE ARE THE MONTHLY PRECIP TOTALS AND NUMBER OF MISSING DAYS 1951-1999 FOR STATION #2689
 YEAR    JAN   FEB  MARCH APRIL  MAY  JUNE  JULY AUGUST SEPT   OCT   NOV   DEC   ANN
  
 1951   0.30  3.66  3.64  4.17  5.48  5.64  3.46  7.68  3.35  1.50  0.75  0.37 40.00
           0     0     0     0     0     0     0     0     0     0     0     0     0
 1952   2.19  0.67  2.91  0.98  2.70  5.72  4.63  5.59  0.38  0.00  0.74  0.76 27.27
           0     0     0     0     0     0     1     0     0     0     0     0     1
 1953   1.24  1.27  3.03  2.63  2.37  7.36  2.55  5.65  1.07  0.37  1.60  1.28 30.42
           0     0     0     0     0     0     0     0     0     0     0     0     0
 1954   0.17  1.58  2.32  3.10  3.30  8.07  3.07  5.66  1.88  3.58  0.34  0.28 33.35
           0     0     0     0     0     0     0     0     0     0     0     0     0
 1955   0.19  1.62  0.41  3.70  1.51  3.58  2.40  1.06  1.75  1.15  0.31  0.89 18.57
           0     1     0     0     0     0     0     0     0     0     0     0     1
 1956   0.32  0.25  1.51  2.10  3.11  3.44  4.88  2.89  0.28  0.83  2.99  0.26 22.86
           0     0     0     0     0     0     0     0     0     0     0     0     0
 1957   0.13  0.20  1.44  1.43  4.49  3.44  1.71  2.98  2.78  2.78  2.91  0.44 24.73
           0     0     0     0     0     0     0     1     0     0     0     0     1
 1958   0.34  0.29  0.61  3.52  1.97  2.53  1.96  0.71  1.00  1.25  0.65  0.34 15.17
           0     0     0     0     0     0     0     0     0     0     0     0     0
 1959   0.32  2.47  1.99  1.18 11.80  3.73  0.28  4.76  3.61  2.03  2.42  1.35 35.94
           0     0     0     0     0     0     0     0     0     0     0     0     0
 1960   0.38  0.62  1.26  2.51  5.92  3.20  1.79  3.68  4.23  0.68  1.12  1.07 26.46
           0     0     0     0     0     0     0     0     0     0     0     0     0
 1961   0.14  2.05  7.64  1.81  3.55  3.44  4.89  3.66  3.67  1.84  1.11  1.61 35.41
           0     0     0     0     0     0     0     0     0     0     0     0     0
 1962   0.23  3.98  2.91  1.16  2.55  5.74  7.31  6.60  2.91  1.35  0.16  0.48 35.38
           0     0     0     0     0     0     0     0     0     0     0     0     0
 1963   0.41  1.16  1.98  1.92  3.39  2.48  6.53  2.66  2.30  1.97  0.12  0.32 25.24
           0     0     0     0     0     0     0     0     0     0     0     0     0
 1964   0.49  0.00  2.77  6.96  3.25  2.81  7.21  3.66  9.82  0.00  1.32  0.79 39.08
           0     0     0     0     0     0     0     0     0    31     0     0    31
 1965   0.45  2.24  3.55  3.39  6.29  3.13  1.29  1.94  8.53  1.16  0.80  0.90 33.67
           0     0     0     0     0     0     0     0     0     0     0     0     0
 1966   0.89  0.82  2.59  1.95  4.02  1.89  2.09  2.45  0.69  1.00  0.52  2.13 21.04
           0     0     0     0     0     0     0     0     0     0     0     0     0
 1967   1.51  0.41  0.72  2.52  3.89  8.96  1.45  1.66  1.53  1.22  0.04  0.91 24.82
           0     0     0     0     0     0     0     0     0     0     0     0     0
 1968   1.11  0.24  0.74  4.80  1.72  5.31  7.05  2.26  6.06  3.21  0.47  3.66 36.63
           0     0     0     0     0     0     0     0     0     0     0     0     0
 1969   2.49  2.04  0.69  1.92  4.85  9.79  8.10  4.49  0.72  3.56  0.44  2.15 41.24
           0     0     0     0     0     0     0     0     0     0     0     0     0
 1970   0.20  0.00  4.39  1.23  4.46  0.94  2.06  3.88  2.82  4.58  1.91  1.59 28.06
           0     0     0     0     0     0     0     0     0     0     0     0     0
 1971   3.15  3.30  2.18  1.01  3.16  7.38  5.15  2.56  1.11  6.02  2.62  0.37 38.01
           0     0     0     0     0     0     0     0     0     0     0     1     1
 1972   0.34  0.41  1.06  3.63  3.72  4.73  5.14  2.74  3.98  2.28  0.00  0.00 28.03
           0     0     0     0     0     0     0     0     0     0    30    31    61
 1973   0.00  1.00  2.82  3.52  5.60  3.82  2.76  1.88  6.73  1.58  4.67  1.20 35.58
          31     0     0     0     0     0     0     0     0     0     0     0    31
 1974   0.14  0.00  1.40  2.96  3.53  4.15  2.68  3.57  1.42  1.07  0.81  0.56 22.29
           0     2     0     0     0     0     0     0     0     0     0     0     2
 1975   1.82  0.50  2.62  6.54  3.58  5.47  0.00  7.58  0.00  0.36  3.11  0.78 32.36
           0     0     0     0     0     0    31     0    30     0     0     0    61
 1976   0.03  0.55  4.70  0.95  1.73  5.09  0.79  2.06  2.00  1.31  0.00  0.24 19.45
           0     0     0     0     0     0     2     0     0     0     0     2     4
 1977   0.52  0.66  2.67  3.31  1.38  2.38  3.23  5.10  3.12  3.91  2.18  0.08 28.54
           0     0     2     0     0     0     0     0     0     0     0     2     4
 1978   0.56  0.69  0.51  3.07  2.91  0.83  4.37  1.72  4.23  1.16  1.59  0.64 22.28
           0     0     0     0     0     1     0     1     0     0     0     0     2
 1979   1.26  0.25  4.14  1.75  1.25  3.09  3.59  7.82  1.61  3.46  0.87  0.00 29.09
           0     3     0     0     4     0     0     0     0     0     2    31    40
 1980   0.97  1.02  0.59  0.90  2.82  1.27  2.40  7.75  2.54  1.35  0.00  0.00 21.61
           0     0     0     0     0     0     0     0     0     0    30    31    61
 1981   0.00  0.00  0.00  0.00  1.83  5.50  3.46  4.47  0.00  3.24  0.55  1.25 20.30
          31    28    31    30     7     0     0     0    30     0     0     0   157
 1982   1.37  0.40  1.15  1.98  5.18  1.97  5.09  5.76  4.08  2.69  2.06  3.15 34.88
           0     0     0     0     0     0     0     0     0     0     0     0     0
 1983   0.54  0.79  3.25  2.39  3.06  8.58  4.30  0.97  7.71  1.49  4.15  0.63 37.86
           0     0     0     0     0     0     0     0     0     8     0     0     8
 1984   0.52  0.63  1.13  4.58  4.07  8.19  2.74  1.03  1.03  4.90  2.36  1.52 32.70
           0     0     0     0     0     0     0     0     0     0     0     0     0
 1985   0.41  0.07  2.64  5.31  2.22  2.88  1.59  5.40  6.92  1.46  1.79  1.02 31.71
           0     0     0     0     0     0     0     0     0     0     0     0     0
 1986   0.12  0.26  1.73  5.81  4.43  3.24  7.39  6.35  3.74  4.06  1.10  0.31 38.54
           0     0     0     0     0     0     0     0     0     0     0     0     0
 1987   0.22  0.05  1.78  1.50  4.15  1.51  9.66  3.42  1.56  0.70  1.46  1.10 27.11
           0     0     0     0     0     0     0     0     0     0     0     0     0
 1988   0.74  0.54  0.51  3.30  3.05  1.72  1.60  3.63  3.07  0.42  3.22  0.64 22.44
           0     0     0     0     0     0     0     0     0     0     0     0     0
 1989   0.38  0.32  1.09  1.29  2.12  2.91  2.79  2.23  2.77  0.47  0.31  0.13 16.81
           0     0     0     0     0     0     0     0     0     0     0     0     0
 1990   0.73  0.25  3.31  2.05  4.28  5.90  4.43  3.26  0.71  1.44  0.49  1.64 28.49
           0     0     0     0     0     0     0     0     1     0     0     0     1
 1991   0.67  0.68  4.96  6.46  6.53  5.07  4.21  3.21  1.44  1.18  4.96  0.94 40.31
           0     0     0     0     0     0     0     0     0     0     0     0     0
 1992   0.98  0.97  2.41  2.90  2.62  3.05  7.17  5.35  1.58  4.14  2.42  1.70 35.29
           0     0     0     0     0     0     0     0     0     0     0     0     0
 1993   0.80  1.18  1.29  4.31  7.47  9.46  6.82  7.50  3.39  1.27  1.38  1.40 46.27
           0     0     0     0     0     0     0     0     0     0     0     0     0
 1994   1.29  0.36  0.07  2.64  2.06 11.60  4.80  2.11  3.63  3.10  1.76  0.91 34.33
           0     0     0     0     0     0     0     0     0     0     0     0     0
 1995   0.23  0.25  2.74  5.19  4.96  6.91  3.80  9.53  3.99  2.69  0.61  0.54 41.44
           0     0     0     0     0     0     0     0     0     0     0     0     0
 1996   1.94  0.17  1.75  0.87  3.58  4.40  4.36  6.89  2.04  1.94  2.97  1.01 31.92
           0     0     0     0     0     0     0     0     0     0     0     0     0
 1997   1.10  0.88  0.91  2.14  4.37  4.80  9.73  2.67  3.77  2.33  0.75  0.57 34.02
           0     0     0     0     0     0     0     0     0     0     0     0     0
