 
 THIS IS FOR STATION NUMBER 4228 1951-> 2000
                                 # OF PRECIPITATION EVENTS - % IN PARENS
 CL                   MAX   MEAN  0.01-  0.26-  0.51-  1.01-          # OF DAYS
 WK    TIME PERIOD    VAL   RAIN    0.25   0.51   1.00   2.00  >2.01 MISSING TOTAL
  1 3/1-->3/7        1.12   0.41  53(63) 17(20) 11(13)  2( 2)  0( 0)    8       83
  2 3/8-->3/14       1.52   0.50  39(51) 21(27) 12(15)  4( 5)  0( 0)    7       76
  3 3/15-->3/21      1.38   0.43  51(63) 15(18) 10(12)  4( 5)  0( 0)    7       80
  4 3/22-->3/28      2.58   0.54  41(55) 15(20) 10(13)  7( 9)  1( 1)    7       74
  5 3/29-->4/4       1.58   0.57  45(52) 19(22) 18(20)  4( 4)  0( 0)    7       86
  6 4/5-->4/11       1.88   0.51  42(55) 21(27)  7( 9)  6( 7)  0( 0)    7       76
  7 4/12-->4/18      2.52   0.77  64(58) 24(22) 13(11)  6( 5)  2( 1)    7      109
  8 4/19-->4/25      4.90   0.80  62(56) 23(20) 14(12) 10( 9)  1( 0)    7      110
  9 4/26-->5/2       2.37   0.92  56(49) 23(20) 25(21)  8( 7)  2( 1)    5      114
 10 5/3-->5/9        2.43   0.92  56(48) 32(27) 17(14)  7( 6)  3( 2)    6      115
 11 5/10-->5/16      2.66   0.84  60(56) 24(22) 14(13)  6( 5)  3( 2)    7      107
 12 5/17-->5/23      2.56   0.82  65(56) 19(16) 23(20)  6( 5)  2( 1)    1      115
 13 5/24-->5/30      2.27   1.06  54(45) 32(26) 20(16) 10( 8)  3( 2)    0      119
 14 5/31-->6/6       3.63   0.87  66(59) 18(16) 17(15)  7( 6)  3( 2)    0      111
 15 6/7-->6/13       2.93   1.11  53(45) 15(12) 36(30) 11( 9)  2( 1)    1      117
 16 6/14-->6/20      3.98   1.27  67(50) 25(18) 21(15) 16(12)  3( 2)    3      132
 17 6/21-->6/27      3.83   1.03  48(46) 19(18) 23(22)  9( 8)  4( 3)    4      103
 18 6/28-->7/4       5.51   1.18  50(50) 13(13) 19(19) 11(11)  6( 6)    5       99
 19 7/5-->7/11       7.83   1.09  45(44) 19(18) 24(23) 10( 9)  3( 2)    7      101
 20 7/12-->7/18      3.31   0.86  59(57) 16(15) 19(18)  5( 4)  4( 3)    7      103
 21 7/19-->7/25      4.53   0.75  54(58) 16(17)  9( 9) 11(11)  2( 2)    7       92
 22 7/26-->8/1       2.22   0.77  39(47) 18(21)  9(10) 15(18)  1( 1)    7       82
 23 8/2-->8/8        3.06   1.03  46(45) 22(21) 20(19) 10( 9)  4( 3)    7      102
 24 8/9-->8/15       2.50   0.60  44(48) 25(27) 19(21)  1( 1)  1( 1)    7       90
 25 8/16-->8/22      5.50   0.89  44(48) 16(17) 17(18) 11(12)  3( 3)    7       91
 26 8/23-->8/29      2.54   1.05  47(46) 17(16) 21(20) 14(13)  3( 2)    7      102
 27 8/30-->9/5       2.03   0.72  45(47) 20(21) 19(20)  9( 9)  1( 1)    7       94
 28 9/6-->9/12       2.41   0.66  37(45) 15(18) 24(29)  4( 4)  1( 1)    7       81
 29 9/13-->9/19      4.67   0.77  54(56) 13(13) 23(24)  3( 3)  2( 2)    7       95
 30 9/20-->9/26      3.05   0.64  56(57) 21(21) 14(14)  6( 6)  1( 1)    7       98
 31 9/27-->10/3      1.99   0.50  40(55) 15(20) 13(18)  4( 5)  0( 0)   10       72
 32 10/4-->10/10     1.91   0.56  40(52) 15(19) 16(21)  5( 6)  0( 0)   14       76
 33 10/11-->10/17    2.05   0.54  31(48) 16(25) 11(17)  5( 7)  1( 1)   14       64
 34 10/18-->10/24    1.51   0.48  47(62) 11(14)  9(12)  8(10)  0( 0)   14       75
 35 10/25-->10/31    1.74   0.42  34(53) 14(21) 13(20)  3( 4)  0( 0)   14       64
 36 11/1-->11/7      2.13   0.49  34(52) 15(23)  9(13)  5( 7)  2( 3)   14       65
 37 11/8-->11/14     1.58   0.29  36(65)  9(16)  9(16)  1( 1)  0( 0)   14       55
 38 11/15-->11/21    1.76   0.47  42(60)  9(13) 12(17)  6( 8)  0( 0)   14       69
 39 11/22-->11/28    1.11   0.21  41(75)  8(14)  4( 7)  1( 1)  0( 0)   14       54
 40 11/29-->12/5     1.14   0.29  44(70)  9(14)  6( 9)  3( 4)  0( 0)   14       62
 41 12/6-->12/12     1.30   0.25  38(67) 11(19)  6(10)  1( 1)  0( 0)   15       56
 42 12/13-->12/19    0.77   0.23  44(72) 12(19)  5( 8)  0( 0)  0( 0)    8       61
 43 12/20-->12/26    0.94   0.18  50(81)  7(11)  4( 6)  0( 0)  0( 0)    7       61
 44 12/27-->1/2      1.92   0.25  40(70) 10(17)  6(10)  1( 1)  0( 0)    5       57
 45 1/3-->1/9        1.64   0.18  32(72)  8(18)  3( 6)  1( 2)  0( 0)    0       44
 46 1/10-->1/16      1.60   0.21  44(80)  7(12)  3( 5)  1( 1)  0( 0)    0       55
 47 1/17-->1/23      0.89   0.23  46(69) 16(24)  4( 6)  0( 0)  0( 0)    1       66
 48 1/24-->1/30      0.89   0.15  51(87)  5( 8)  2( 3)  0( 0)  0( 0)    0       58
 49 1/31-->2/6       1.05   0.18  43(82)  4( 7)  4( 7)  1( 1)  0( 0)    0       52
 50 2/7-->2/13       1.05   0.21  37(72)  8(15)  5( 9)  1( 1)  0( 0)    0       51
 51 2/14-->2/20      1.50   0.28  45(69) 13(20)  5( 7)  2( 3)  0( 0)    1       65
 52 2/21-->2/27      1.60   0.28  41(68) 11(18)  7(11)  1( 1)  0( 0)    0       60
 53 2/28-->2/29      0.53   0.03   3(50)  2(33)  1(16)  0( 0)  0( 0)    0        6
 ANNUAL TOTALS       7.83   2445(56)828(19)685(15)283( 6) 64( 1)  346     4305
 1975   30.8  30.2  38.4  55.8  77.5  81.5  90.6  89.6  73.6  72.2  52.2  36.5  60.7
 1976   34.8  46.8  49.0  69.4  74.0  84.9  90.1  88.3  81.6  61.4  45.4  33.7  63.3
 1977   21.0  43.2  54.8  71.2  83.1  89.5  94.7  82.5  77.4  63.2  46.1  30.3  63.1
 1978   20.8  24.4  44.5  61.0  73.5  84.7  86.5  85.9  82.8  65.5  45.6  29.6  58.7
 1979   15.3  23.5  42.5  57.3  75.3  83.9  85.0  84.0  81.8  67.3  45.9  41.5  58.6
 1980   30.5  30.9  45.3  67.2  77.9  84.5  93.8  87.5  81.9  64.5  53.9  35.7  62.8
 1981   38.4  41.6  56.6  72.1  74.6  86.5  86.4  83.0  80.1  61.3  51.3  32.0  63.6
 1982   18.9  33.1  44.9  60.1  74.6  79.5  87.8  83.1  75.5  66.2  46.4  38.2  59.0
 1983   32.5  38.8  45.2  54.6  70.7  82.8  90.3  93.5  81.4  63.0  44.7  16.1  59.5
 1984   28.8  43.9  39.0  58.7  72.0  84.3  87.5  89.4  76.1  63.6  50.9  37.8  61.0
 1985   28.6  32.1  53.8  69.6  78.8  82.2  88.4  83.3  76.0  62.8  37.1  23.9  59.7
 1986   37.9  30.5  55.5  67.6  75.4  84.5  88.3  80.4  77.7  63.7  43.9  34.3  61.6
 1987   37.2  49.1  54.9  71.8  81.6  88.3  90.0  82.6  78.9  62.9  52.3  37.1  65.6
 1988   29.1  34.0  56.9  67.9  83.8  92.4  91.9  92.8  80.7  61.7  50.1  40.5  65.2
 1989   41.7  27.0  47.7  69.0  78.5  83.2  89.1  84.5  75.8  68.2  47.4  25.9  61.5
 1990   43.5  41.5  51.8  64.1  70.3  83.4  83.9  83.7  81.5  67.0  54.5  29.7  62.9
 1991   23.5  42.0  53.4  63.7  75.3  85.4  86.7  84.0  76.7  64.7  36.5  36.1  60.7
 1992   38.9  41.2  52.7  60.5  75.8  82.4  79.3  78.4  74.9  65.3  39.2  33.4  60.2
 1993   26.7  25.8  39.8  57.3  71.1  78.7  81.5  81.8  69.9  62.4  44.7  36.1  56.3
 1994   20.1  28.9  52.9  66.1  76.0  82.9  83.5  81.9  78.6  66.3  49.3  34.8  60.1
 1995   26.5  38.1  47.0  58.4  69.4  81.4  86.6  88.0  75.1  63.9  41.5  32.7  59.1
 1996   26.5  36.1  44.3  62.7  68.0  81.7  82.4  81.1  72.2  66.4  37.6  26.8  57.1
 1997   25.6  33.5  51.7  57.6  69.0  84.2  85.5  81.7  78.1  65.6  40.9  34.1  59.0
 1998   30.4  40.1  39.0  60.0  77.2  77.1  85.3  83.9  83.3  65.1  50.9  41.1  61.1
 1999   25.0  41.4  47.8  58.9  70.5  78.9  88.2  82.0  76.4  66.7  58.5  38.1  61.0
 2000   33.1  42.9  54.9  63.6  76.6  80.2  83.0  84.9  81.6  67.7  41.6  18.3  60.7
 MEANS  28.8  35.3  46.6  62.6  74.0  82.5  86.5  84.2  76.9  65.5  47.2  33.4  60.3
 
 THESE ARE THE MONTHLY AVG. MIN TEMPS 1951-2000 FOR STATION #4228
 YEAR    JAN   FEB  MARCH APRIL  MAY  JUNE  JULY AUGUST SEPT   OCT   NOV   DEC   ANN
  
 1951    9.4  16.2  18.7  35.8  51.2  56.1  62.2  61.4  49.8  41.8  22.0  12.3  36.4
 1952   10.5  25.7  24.5  37.7  49.0  64.3  63.2  59.8  51.5  33.4  26.8  18.2  38.7
 1953   13.6  19.8  28.0  33.6  49.4  62.2  62.8  59.4  48.6  43.0  29.4  19.1  39.1
 1954    6.4  26.9  23.3  40.3  44.1  62.6  65.7  62.3  55.1  42.2  31.2  21.4  40.1
 1955   12.2  11.1  22.3  43.3  50.8  56.0  68.8  63.1  52.5  40.1  19.7  11.1  37.6
 1956   10.2  12.4  23.7  33.3  50.5  61.7  60.7  61.6  48.5  45.4  27.6  20.1  38.0
 1957    6.0  21.5  25.9  37.9  47.8  57.8  67.2  62.2  49.2  39.4  27.3  22.8  38.8
 1958   16.5   6.9  25.5  38.2  50.2  56.1  60.6  62.3  53.0  42.5  29.5  11.2  37.7
 1959    6.4  11.7  27.0  37.0  52.7  61.6  61.0  65.8  51.5  36.9  17.4  23.8  37.7
 1960    9.9  11.1  10.8  40.4  49.4  57.8  61.2  63.4  53.8  39.5  27.8  13.8  36.6
 1961    9.7  18.0  29.1  33.6  45.6  58.0  62.7  60.4  51.3  42.7  28.1  11.5  37.6
 1962    4.7  14.5  19.8  35.5  55.6  57.9  61.2  59.6  48.6  44.1  29.7  14.9  37.2
 1963    0.1  10.5  31.1  40.6  50.3  62.5  63.5  61.2  54.9  50.8  32.2   6.9  38.7
 1964   17.8  18.2  20.6  39.7  55.5  59.0  65.2  58.6  53.0  37.7  31.5  12.6  39.1
 1965    8.8   8.2  16.0  36.8  54.3  59.3  63.0  58.7  48.7  41.1  28.2  24.7  37.3
 1966    3.4  13.0  28.9  34.5  44.1  58.5  65.5  56.8  48.9  38.8  25.5  14.4  36.0
 1967   12.8  10.0  27.4  39.1  44.1  58.8  60.4  56.8  48.7  40.2  26.4  19.0  37.0
 1968   10.8  12.8  29.8  39.0  45.4  60.5  63.2  62.3  52.2  42.8  26.9  13.9  38.3
 1969    7.7  18.0  16.5  39.6  51.5  55.1  65.7  62.5  53.5  39.4  27.7  16.0  37.8
 1970    2.5  15.0  23.2  39.0  53.6  60.9  63.4  62.8  54.1  41.7  28.6  16.1  38.4
 1971    6.5  14.9  25.7  38.4  46.5  64.3  60.7  59.7  54.1  47.0  30.9  19.9  39.0
 1972    7.7   7.3  26.8  37.3  51.3  59.0  62.5  62.2  53.5  38.7  29.1  10.2  37.1
 1973   13.5  19.9  35.2  37.9  48.6  61.4  65.2  64.1  55.9  47.3  31.2  14.3  41.2
 1974   10.4  18.8  29.5  41.1  49.9  57.7  67.3  59.3  48.2  43.0  30.1  19.3  39.5
 1975   11.9  14.6  20.6  36.6  52.5  60.3  63.3  62.4  47.4  38.2  28.7  19.2  38.0
 1976   10.8  22.2  28.1  39.9  44.9  57.0  63.9  60.1  50.8  33.9  18.7   7.1  36.4
 1977   -2.8  14.9  32.4  43.6  55.8  59.7  65.9  59.2  54.5  40.4  28.7  14.6  38.9
 1978    0.5   4.4  22.6  39.0  49.5  59.4  63.1  60.8  56.5  39.5  26.9  11.6  36.2
 1979   -2.1   1.3  23.3  34.9  45.9  57.2  62.5  63.3  52.9  40.3  27.9  20.4  35.6
 1980   14.0  13.0  23.6  37.1  48.9  58.7  66.2  63.9  54.4  36.5  28.8  15.9  38.4
 1981   12.5  17.5  26.7  43.2  45.9  58.1  65.1  59.6  52.3  40.1  33.6  16.3  39.2
 1982    0.3  14.2  25.9  35.0  54.0  55.4  65.4  63.0  53.9  43.2  28.2  22.1  38.4
 1983   19.0  23.5  30.3  35.1  45.7  61.1  67.6  68.3  54.2  43.2  32.0   1.7  40.1
 1984   11.7  25.2  22.1  38.0  47.8  61.8  62.6  62.8  51.8  44.2  29.7  17.7  39.6
 1985    6.9  13.0  30.8  43.6  52.1  56.4  62.3  59.0  54.8  41.7  21.4   3.5  37.1
 1986   17.5  13.2  31.3  41.1  51.6  62.1  66.9  58.6  57.6  43.6  23.6  19.3  40.5
 1987   18.1  23.8  31.7  40.4  54.2  61.9  66.3  59.0  51.1  33.1  33.8  22.7  41.4
 1988    7.8  11.0  25.3  33.9  51.8  60.3  63.5  63.4  51.9  34.6  27.5  16.9  37.3
 1989   21.5   5.8  25.4  39.0  48.6  57.5  64.4  61.5  49.7  40.3  23.9   6.5  37.0
 1990   22.2  18.3  30.5  38.4  47.6  61.7  64.2  63.5  56.1  39.8  32.0  11.8  40.5
 1991    4.7  21.8  29.7  42.4  56.1  64.1  63.3  61.8  52.2  39.2  20.9  21.7  39.8
 1992   21.3  26.4  30.2  36.7  48.9  56.9  60.4  57.0  51.8  40.3  28.5  19.0  39.8
 1993   10.1  12.9  25.6  36.1  50.7  58.6  65.7  63.5  48.9  40.3  25.9  19.1  38.1
 1994    0.9   9.7  27.8  38.2  49.9  62.0  61.2  59.7  54.2  45.5  31.6  19.7  38.4
 1995   12.5  18.7  29.4  36.4  47.9  60.6  63.6  67.3  50.2  42.3  22.6  18.9  39.2
 1996    7.7  16.4  19.9  35.4  49.8  60.9  61.5  61.4  51.3  41.8  23.8  12.9  36.9
 1997    7.7  19.0  27.8  35.5  45.0  60.3  65.4  60.5  52.7  41.0  25.6  21.8  38.5
 1998   16.3  25.7  23.5  38.9  53.8  56.7  64.8  64.1  55.8  42.2  31.4  19.4  41.0
 1999    9.0  23.3  25.0  38.9  50.0  59.0  67.0  59.8  48.0  36.3  31.3  17.0  38.7
 2000   12.1  22.3  30.9  35.9  50.4  56.8  63.5  62.4  50.4  43.3  24.0   0.5  37.7
 MEANS   9.8  15.9  25.8  38.1  49.8  59.5  63.8  61.4  52.1  40.9  27.5  15.7  38.4
 
 THESE ARE THE MONTHLY AVG. MEAN TEMPS 1951-2000 FOR STATION #4228
 YEAR    JAN   FEB  MARCH APRIL  MAY  JUNE  JULY AUGUST SEPT   OCT   NOV   DEC   ANN
  
 1951   19.0  24.8  27.5  44.7  62.0  65.2  71.8  70.7  59.4  51.4  31.9  20.7  45.8
 1952   20.4  32.6  32.3  49.9  59.6  75.0  74.3  69.5  64.7  47.8  38.6  25.3  49.2
 1953   22.4  28.1  37.2  44.0  60.4  73.2  74.6  72.4  65.2  58.1  41.8  29.8  50.6
 1954   18.7  38.0  32.1  53.2  56.2  72.8  77.9  72.3  66.5  51.7  42.3  29.1  50.9
 1955   20.9  20.2  34.1  56.3  63.3  67.4  79.8  76.3  66.8  53.9  31.2  20.7  49.3
 1956   19.2  22.7  35.1  47.2  62.6  74.3  72.6  72.8  63.3  59.4  37.0  29.0  49.6
 1957   15.4  30.7  36.6  49.5  58.6  68.9  78.2  73.5  60.6  49.3  35.0  31.3  49.0
 1958   23.7  16.9  33.4  49.6  63.5  67.0  69.9  73.0  65.3  55.8  41.0  22.7  48.5
 1959   16.4  21.5  36.8  49.9  62.8  73.0  73.2  77.6  63.5  48.1  28.4  32.3  48.6
 1960   18.6  19.2  20.5  52.1  61.8  68.4  73.5  74.0  66.1  53.2  39.4  24.2  47.6
 1961   21.7  28.4  37.3  44.8  58.3  69.9  74.5  72.5  62.6  55.6  36.9  20.3  48.6
 1962   14.7  22.5  29.0  48.7  67.8  69.4  72.4  72.2  61.9  55.3  40.4  25.6  48.3
 1963    9.9  20.6  41.5  53.2  61.0  74.5  75.6  71.7  65.5  63.1  43.6  16.1  49.7
 1964   28.2  30.2  32.2  51.2  66.6  70.0  76.3  69.7  63.4  51.7  42.1  22.1  50.3
 1965   19.0  19.1  24.0  48.9  66.2  69.4  74.0  71.7  59.2  54.7  39.1  34.3  48.3
 1966   12.4  24.2  40.7  45.3  57.9  69.6  78.1  70.1  62.4  54.0  37.4  24.1  48.0
 1967   23.1  22.0  40.1  50.7  56.1  67.4  70.7  68.6  61.3  51.5  36.6  28.4  48.0
 1968   20.8  23.6  44.4  52.0  58.0  72.0  73.6  72.5  62.8  54.6  35.8  22.2  49.4
 1969   15.7  25.0  26.1  51.3  62.2  65.7  74.2  72.7  64.2  49.8  38.9  23.6  47.4
 1970   11.5  26.8  31.4  51.8  65.2  71.4  74.8  72.4  65.0  51.7  37.1  25.5  48.7
 1971   15.4  23.0  34.2  51.7  58.3  75.2  71.2  71.8  67.2  58.5  39.4  27.3  49.4
 1972   17.1  17.9  37.0  49.2  61.6  70.4  73.3  73.0  64.8  49.9  35.4  18.5  47.3
 1973   22.1  27.4  43.0  49.5  60.4  73.7  75.3  74.9  64.5  59.0  39.5  21.8  50.9
 1974   18.8  27.6  40.2  53.2  59.9  69.9  80.4  70.1  61.6  55.0  38.7  27.1  50.2
 1975   21.4  22.4  29.5  46.2  65.0  70.9  77.0  76.0  60.5  55.2  40.5  27.8  49.4
 1976   22.8  34.5  38.5  54.7  59.4  70.9  77.0  74.2  66.2  47.7  32.0  20.4  49.9
 1977    9.1  29.1  43.6  57.4  69.5  74.6  80.3  70.8  66.0  51.8  37.4  22.4  51.0
 1978   10.7  14.4  33.6  50.0  61.5  72.1  74.8  73.4  69.7  52.5  36.3  20.6  47.4
 1979    6.6  12.4  32.9  46.1  60.6  70.6  73.7  73.6  67.4  53.8  36.9  30.9  47.1
 1980   22.3  22.0  34.4  52.1  63.4  71.6  80.0  75.7  68.1  50.5  41.3  25.8  50.6
 1981   25.4  29.5  41.6  57.7  60.3  72.3  75.7  71.3  66.2  50.7  42.4  24.1  51.4
 1982    9.6  23.7  35.4  47.6  64.3  67.4  76.6  73.0  64.7  54.7  37.3  30.1  48.7
 1983   25.7  31.1  37.7  44.8  58.2  71.9  78.9  80.9  67.8  53.1  38.4   8.9  49.8
 1984   20.3  34.6  30.5  48.4  59.9  73.1  75.0  76.1  63.9  53.9  40.3  27.8  50.3
 1985   17.8  22.5  42.3  56.6  65.5  69.3  75.4  71.2  65.4  52.3  29.3  13.7  48.4
 1986   27.7  21.9  43.4  54.4  63.5  73.3  77.6  69.5  67.6  53.6  33.7  26.8  51.1
 1987   27.7  36.5  43.3  56.1  67.9  75.1  78.1  70.8  65.0  48.0  43.0  29.9  53.5
 1988   18.5  22.5  41.1  50.9  67.8  76.4  77.7  78.1  66.3  48.1  38.8  28.7  51.2
 1989   31.6  16.4  36.5  54.0  63.5  70.4  76.7  73.0  62.7  54.2  35.7  16.2  49.2
 1990   32.9  29.9  41.1  51.3  59.0  72.6  74.1  73.6  68.8  53.4  43.3  20.8  51.7
 1991   14.1  31.9  41.5  53.0  65.7  74.8  75.0  72.9  64.4  52.0  28.7  28.9  50.2
 1992   30.1  33.8  41.5  48.6  62.3  69.7  69.8  67.7  63.4  52.8  33.8  26.2  50.0
 1993   18.4  19.3  32.7  46.7  60.9  68.6  73.6  72.7  59.4  51.4  35.3  27.6  47.2
 1994   10.5  19.3  40.4  52.2  62.9  72.4  72.3  70.8  66.4  55.9  40.5  27.3  49.2
 1995   19.5  28.4  38.2  47.4  58.6  71.0  75.1  77.7  62.7  53.1  32.0  25.8  49.1
 1996   17.1  26.2  32.1  49.0  58.9  71.3  72.0  71.3  61.8  54.1  30.7  19.9  47.0
 1997   16.6  26.2  39.8  46.5  57.0  72.2  75.4  71.1  65.4  53.3  33.2  28.0  48.7
 1998   23.3  32.9  31.3  49.4  65.5  66.9  75.0  74.0  69.5  53.6  41.1  30.2  51.1
 1999   17.0  32.3  36.4  48.9  60.3  68.9  77.6  70.9  62.2  51.5  44.9  27.5  49.9
 2000   22.6  32.6  42.9  49.8  63.5  68.5  73.2  73.6  66.0  55.5  32.8   9.4  49.2
 MEANS  19.3  25.6  36.2  50.4  61.9  71.0  75.2  72.8  64.5  53.2  37.3  24.6  49.3
 
 THESE ARE THE MONTHLY PRECIP TOTALS AND NUMBER OF      MISSING DAYS 1951-2000 FOR STATION #4228
 YEAR    JAN   FEB  MARCH APRIL  MAY  JUNE  JULY AUGUST SEPT   OCT   NOV   DEC   ANN
  
 1951   0.60  2.83  4.58  5.36  3.92  6.26  4.51  9.94  2.07  2.54  0.51  0.98 44.10
           0     0     0     0     0     0     0     0     0     0     0     0     0
 1952   1.32  0.84  3.57  1.99  3.25  6.25  5.07  4.53  0.45  0.02  0.00  0.35 27.64
           1     0     0     0     0     0     0     0     0     0    30    11    42
 1953   0.57  0.83  2.19  3.11  1.60  4.27  4.69  1.44  0.60  0.26  1.60  0.76 21.92
           0     0     0     0     0     0     0     0     0     0     0     0     0
 1954   0.15  1.73  1.29  2.89  3.06  8.22  1.67 14.69  2.29  5.28  0.11  0.16 41.54
           0     0     0     0     0     0     0     0     0     0     0     0     0
 1955   0.19  0.91  0.95  6.07  2.45  1.57  3.76  2.94  2.36  0.31  0.11  0.35 21.97
           0     0     0     0     0     0     0     0     0     0     0     0     0
 1956   0.37  0.09  0.57  1.46  5.24  3.08  3.32  4.08  1.28  1.67  2.66  0.11 23.93
           0     0     0     0     0     0     0     0     0     0     0     0     0
 1957   0.17  0.21  0.97  1.57  3.60 10.24  2.31  2.96  3.15  2.35  1.92  0.73 30.18
           0     0     0     0     0     0     0     0     0     0     0     0     0
 1958   0.63  0.40  0.43  1.44  0.98  5.02  9.39  1.64  2.08  0.54  1.03  0.03 23.61
           0     0     0     0     0     0     0     0     0     0     0     2     2
 1959   0.67  0.99  3.93  3.23 10.12  2.89  1.17  2.26  3.83  0.89  2.15  1.49 33.62
           0     0     0     0     0     0     0     0     0     0     0     0     0
 1960   2.13  1.30  1.61  3.55  6.60  2.59  2.50  4.51  2.37  1.32  0.31  0.72 29.51
           0     0     0     0     0     0     0     0     0     0     0     0     0
 1961   0.14  1.32  5.20  2.49  3.07  3.66  5.38  4.13  5.93  3.33  1.89  1.91 38.45
           0     0     0     0     0     0     0     0     0     0     0     0     0
 1962   0.43  2.56  1.80  1.97  4.09  4.88  3.57  2.24  1.44  1.52  0.02  0.13 24.65
           0     0     0     0     0     0     0     0     0     0     0     0     0
 1963   1.14  0.72  0.00  4.72  3.55  1.64  3.38  6.61  2.14  1.78  1.41  0.51 27.60
           0     0    31     0     0     0     0     0     0     0     0     0    31
 1964   0.41  0.30  1.16  7.53  6.42  4.53  5.97  3.73  3.01  0.43  1.47  0.99 35.95
           0     0     0     0     0     0     0     0     0     0     0     0     0
 1965   0.90  2.04  3.95  0.00  3.16  4.18  1.43  2.63 11.20  0.00  1.04  1.30 31.83
           0     0     0    30     0     0     0     0     0    31     0     0    61
 1966   1.09  0.38  2.66  0.94  1.20  2.49  0.00  0.00  0.00  0.00  0.00  0.00  8.76
           0     0     0     0    14     8    31    31    30    31    30    31   206
 1967   0.96  0.16  1.43  2.64  2.07 11.95  2.32  1.23  2.90  1.63  0.12  0.42 27.83
           0     1     0     0     0     0     0     0     0     0     0     0     1
 1968   0.65  0.34  0.70  4.98  2.19  5.08  1.33  5.74  4.90  5.22  1.21  1.90 34.24
           0     0     0     0     0     0     0     0     0     0     0     0     0
 1969   1.62  1.66  1.36  3.32  3.38  4.97  7.31  2.34  2.50  3.35  0.06  1.93 33.80
           0     0     0     0     0     0     0     0     0     0     0     0     0
 1970   0.21  0.05  2.48  1.35  5.43  2.78  1.94  4.27  2.76  4.28  1.96  0.61 28.12
           0     0     0     0     0     0     0     0     0     0     0     0     0
 1971   1.90  3.27  1.01  0.76  4.59  3.73  2.49  0.57  1.02  4.83  4.13  1.18 29.48
           0     0     0     0     0     0     0     0     0     0     0     0     0
 1972   0.56  1.28  0.99  3.55  5.45  4.70  4.73  3.85  4.29  3.35  2.74  1.43 36.92
           0     0     0     0     0     0     0     0     0     0     0     0     0
 1973   2.13  1.45  3.66  4.57  5.81  5.75  8.38  3.49  8.12  1.66  2.25  2.44 49.71
           0     0     0     0     0     0     0     0     0     0     0     0     0
 1974   1.03  0.50  1.06  3.14  9.21  3.13  0.48  4.52  2.07  3.88  1.37  1.16 31.55
           0     0     0     0     0     0     0     0     0     0     0     0     0
 1975   2.15  0.74  1.79  4.95  3.32  4.67  0.26  5.63  2.05  0.22  3.97  0.39 30.14
           0     0     0     0     0     0     0     0     0     0     0     0     0
 1976   0.10  1.28  3.87  5.08  3.54  3.34  0.90  1.56  0.46  0.87  0.00  0.45 21.45
           0     0     0     0     0     0     0     0     0     0     0     0     0
 1977   0.40  0.33  3.99  2.09  1.83  1.18  2.26  9.75  3.36  4.42  1.08  0.87 31.56
           0     0     1     0     0     0     0     0     0     0     0     0     1
 1978   0.76  1.26  0.91  4.79  2.71  2.74  6.10  3.64  6.99  0.87  1.52  1.24 33.53
           0     0     0     0     0     0     0     0     0     0     0     0     0
 1979   1.77  0.36  4.46  3.03  3.23  5.64  4.56  3.73  1.12  3.35  2.07  0.34 33.66
           0     0     0     0     0     0     0     0     0     0     0     0     0
 1980   1.04  0.55  0.97  1.30  2.19  4.05  1.04  6.34  0.87  1.56  0.22  0.55 20.68
           0     0     0     0     0     0     0     0     0     0     0     0     0
 1981   0.03  1.04  0.50  1.28  2.21  4.23  7.09  4.56  2.15  2.02  1.53  1.47 28.11
           0     0     0     0     0     0     0     0     0     0     0     0     0
 1982   2.21  0.12  2.58  2.08  6.92  1.82  3.42  2.54  1.96  3.23  2.06  4.48 33.42
           0     0     0     0     0     0     0     0     0     0     0     0     0
 1983   0.79  1.55  4.48  2.53  4.58  6.77  2.00  3.66  3.25  4.66  4.86  0.50 39.63
           0     0     0     0     0     0     0     0     0     0     0     0     0
 1984   0.48  0.57  1.47  6.67  4.62  3.27  5.59  0.44  3.79  3.80  1.97  1.66 34.33
           0     0     0     0     0     0     0     0     0     0     0     0     0
 1985   0.78  0.86  1.30  2.70  1.88  1.48  2.13  2.44  4.17  2.33  0.71  1.17 21.95
           0     0     0     0     0     0     0     0     0     0     0     0     0
 1986   0.07  1.55  2.60  5.03  4.59 10.24  4.44  3.21  3.67  5.02  1.09  0.83 42.34
           0     0     0     0     0     0     0     0     0     0     0     0     0
 1987   0.10  0.00  2.49  1.89  5.39  2.23  6.14  9.13  1.86  0.92  2.06  1.76 33.97
           0     0     0     0     0     0     0     0     0     0     0     0     0
 1988   0.64  0.34  0.43  1.83  1.02  1.33  3.38  4.07  4.26  0.16  2.86  0.59 20.91
           0     0     0     0     0     0     0     0     0     0     0     0     0
 1989   0.90  0.50  0.35  1.04  2.72  5.01  2.91  2.41  3.90  2.23  0.11  0.37 22.45
           0     0     0     0     0     1     0     0     0     0     0     0     1
 1990   0.43  0.55  2.88  0.64  6.92  9.25  8.22  3.29  1.86  1.45  1.09  1.35 37.93
           0     0     0     0     0     0     0     0     0     0     0     1     1
 1991   0.72  0.28  5.90  9.38  5.06  6.29  1.97  3.94  4.13  2.47  3.90  1.46 45.50
           0     0     0     0     0     0     0     0     0     0     0     0     0
 1992   1.02  1.11  2.17  3.33  1.65  0.64  9.74  1.47  4.18  0.95  4.56  1.75 32.57
           0     0     0     0     0     0     0     0     0     0     0     0     0
